,review,score
1169,"There are not enough transfer buses. I waited almost an hour to return to car park (longer that the flight!). Also, the chalky car park surface left my car in a rather dirty state.",2
1170,"Great facilities and conveniently located, but make sure you leave early as the car park entrance at terminal 3 is a nightmare to find (even with a Sat Nav) ... we drove around for 10 minutes and in the end we found the entrance by chance!Better signage is needed. I am comparing it to the car park at Toulouse airport which was perfectly sign posted and very easy to find, even though I can’t speak any French.",4
1171,Good service if a little pricey at certain times,5
1172,Easy. Car nice and safe forgot all  about it when away and returned to be able to just jump in it and of home fab,5
1173,Brilliant experience - great end to a great holiday,5
1174,"Easy to get around the airport, to find out were to go, cleanliness of the Airport and the facilities.",5
1175,"1) Not for the first time, my settings were changed (seat, mirrors and steering wheel). leave them alone; they are my preferences.2) Directions to my car on my return were useless. I was told ""It's where the old petrol station was"". How am I supposed to know where that was?3) The exit wasn't signposted and myself and two other drivers had difficulty getting out.This is my second bad experience with this car park and in future it will be easier to give my father-in-law the money I would spend on the car park to take me there and back.",1
1176,"arrived 5.30am for a 7.40am flight to Tenerife, the fact that it took me 1 hour 40 minutes to actually check in due to no staff on the desks is another issue, go to security and once again there is another really long queue to the point we were then being asked to make ourselves known to a member of staff as our flight was boarding, and all because there were only 2 lanes open - no staff, fast forward a week and on my return thanks to all check in desks being manned I was through check in very quickly and since Spanish airports employ sufficient staff,  security was a breeze. I would have thought that getting the passengers through to departures would be in Manchester's interest so that money can be spent.  There is also the added issue of taxi drivers now having to pay £4 for the short stay carpark which is an absolute nonsense, please don't wrap this up and spin it as taking our security seriously it is all about money making. Not a good start to a holiday.  Manchester you could and should do better. Stop cutting corners and employ staff to make our experience much more bearable, making elderly passengers , pregnant women and parents with young children queue for literally hours is disgusting.",2
1177,"hassle free every time, know what to expect and its a first class service. thankyou.",5
1178,Good but building and roadworks cause traffic delays,4
1179,Problems getting out of car park due to amount of cars and congestion even though it was 2.30am.,4
1180,Excellent service .Easy to find going and coming back .Staff pleasant even at 4.00 in the morning !,4
1181,"The airport is improving the experience for the passenger, the car parking staff are excellent",4
1182,"We parked at Manchester Airport for 2 weeks, the parking space was difficult to find, when we did find a space it was quite tight.On our return from our holiday, somebody had driven into it and damaged the car, and left no note (thank you!!). We reported it to customer services who didn't want to know, wasn't helpful at all and told they have no CCTV and we park there at our own risk. On top of this we parked under cover but the car was dirtier than if we had left it in a field for 2 weeks.Use at you own peril",1
1183,Excellent meet and greet service Machine scans car so no waiting and then straight into terminal Would highly recommend,5
1184,"No problem with the airport but the bus service from and to the car parks is not good.  Waiting times for buses is long, we queued over half and hour in hot sun, was expecting 15 mins at the most.  Then it's a long drive around the houses.  Not great,  will use a different method next time or try the meet and greet",4
1185,Only issue we had was the sign for the short stay car park said ssp not short stay parking so we missed it first time around,4
1186,Overall enjoyable experience!,5
1187,Security should be quicker and suitcases on arrival should be a lot quicker as we waited nearly an hour for them early hours of the morning and car parking fees should be cheaper as we were charged £20 for staying an extra day due to making a mistake on the booking but apart from these issues everything else was great.,4
1188,Bad signing and very dated airport. Messy to find the parking and again bad signing.,2
1189,"A simple, hassle free way to start my holiday.",5
1190,Came back and car had flat tyre ok punctures happen but don’t drive the car 5 miles on a flat tyre ruining the tyre and making it unrepairable,2
1191,"Hours to get through customs. Dirty, and rip off car parking prices.",1
1192,"Payed extra for premium parking in T3 car park, no barrier segregation for premium parking so any one can park there. What did I pay for?Fast track, again what did I pay for people were going through the normal channels quicker because at least two passengers in front of me at security insisted on taking enough toiletries in their hand luggage to keep Superdrug stocked for a month. In my opinion they should be immediately directed away from the fast track channel, and not holding up other passengers for 10mins or more.",2
1193,"Not an airport you want to spend too much time in. Apparently it’s won awards, not sure how? It’s ok, better than Luton, Stanstead and Gatwick....just.",3
1194,"When using Terminal 1 with Jet 2 everything is so quick and easy.We use this terminal on most of our trips,have experienced long queues at other terminals and passport control",4
1195,"Manchester airport is a nightmare, getting there, checking in, security and at terminal 2 with all the building work it is horrendous!Coming back passport control is terrible, queues, lack of staff, electronic passport readers that don't work.Baggage claim is not much better.Can't say a good word about it just now and I have to use it regularly.",2
1196,"Having booked to park in Jet Parks 2 I thought it would have been simple to find but it wasn't, there were lots of roadworks happening and even though i had to be at the airport for 4am (so traffic was very light) there wasnt adequate signage to direct me to the entrance to the car park. After 2 attempts I finally found the entrance. If I had done this at a different time.of day I daresay that my stress levels would have been a lot higher than they were. Overall a satisfactory experience.",4
1197,"Ideal location and keep your own keys , works perfect for us",5
1198,"Would look to use Jetparks 1, 2 or 3 next time and not the ringway.  Too fr away and had to wait longer for the bus on both departure and arrivals.",4
1199,My first time at Manchester. I would use it again,4
1200,SOMEONE DAMAGED MY CAR IN THE CAR PARKIT IS DIFFICULT TO FEEL GOOD ABOUT THE PARKING EXPERIENCEEVEN THOUGH IT IS NOT THE AIRPORTS FAULTEVERYTHING ELSE ABOUT THE AIRPORT WAS FANTASTIC.,3
1201,Very good on the whole but gets busier all the time and queues are getting longer.,4
1202,Great service no problems at all always the same when flying from Manchester,5
1203,"Security is a nightmare. Even with fast track. We paid extra and queued 25 mins. The “free” queue moved faster, and we had plenty of time to observe this.",3
1204,"There is a lot of building work at the airport, which is coming to an end, but the roads into the airport can be a congested at times.  Overall Manchester Airport is a fair airport, having traveled a lot, there is some work to do to bring it up to the likes of Singapore's Changi Airport or Dubia International, but otherwise it is OK.",3
1205,"Difficult to find Jet 3 car park if you don't know the area - inadequate road signs. Car park surface is stone chipped, makes it really difficult to wheel cases to bus stop - needs tarmac. Bus stop was not easy to see in pouring rain. There are major 4 way roadworks around there, allow more time to travel if you don't want to be late.",3
1206,"Excellent car parks easy to find, park up buses every few minutes  And the same comeing home . Go to bus stop . A bus every few minutes back to your car and way home . Great service .just can't fault these car parks . And dead easy to book on line if you make a mistake when booking and don't notice till you print it off don't . No problem just give them a ring and they will sort it for you .",5
1207,Buisy airport. Had a crushed suitcase on my return journey. Meet and greet car parking was very good.,3
1208,"Just like that!We used for the first time meet n greet service, excellent, friendly staff, right on the departure n arrival areas. No waiting for the minibus and miserable drivers, straight in and out, 5 minutes.Used the all inclusive fast track service too for security, in n out of the airport, bish bosh straight through. From Bradford into the departure lounge only 1.5 hours all done.Thanks for making it a little less stressful and only gripe is the fact we have to wait until July for the next holiday..",4
1209,"multi storey car park is only a couple of minutes walk into terminal so no waiting for courtesy buses.     could be a little cheaper than the £90 we paid for 8 days parking !!     and, disabled car spaces could be better advertised.   we ended up having to go to 4th floor, so would be helpful if you could reserve a disabled parking spot on booking.",5
1210,Its an airport the busiest part of the holiday,4
1211,Out of all the airports we have travelled from and to ( bearing in mind some delays are inevitable due amount of people on bigger planes and security) we like Manchester Airport the best and always try to travel from there. The staff are very helpful. Cleanliness is very good.,5
1212,This last trip was a better airport experience for us. staff a lot better in security not so rude and abrupt as they have been. I know it’s a difficult job but a little thought that we are human and not cattle goes a long way.,4
1213,"Its OK, it works. Doesn't surprise or delight and is a downgrade on the appearance compared to many other European airports. Just needs sorting out!",4
1214,Roadworks causing delays to departures even arriving at 4am. Give extra time to avoid disappointment as no prior warning given.,4
1215,Use a different airport if you can,1
1216,jet parks poor,2
1217,Jetparks 2 carpark. Waited from 6am - 7.15am for a bus. Checked in with literally 1 minute to spare. Staff via intercom and bus driver were very rude and unhelpful. Will never use this car park again.  Howver staff at checkin and security were fabulous! They ensured we caught the flight when we arrived with a minute to spare.,1
1218,"I have used this service many times, it works well at less busy times, early in a morning or late in the evening, At busy times the transport busses are very full, and have twice just sailed past us without stopping. Empty busses have also passed us by at shift change times. If you intend to use this service plan in plenty of time for delays especially at busy times. If you need to extend your stay GOOD LUCK using the Customer sevice phone number, which appears to be automated messages on a repeat, pressing option 2 to amend a booking brings up the initial message and you go round the merry go round. The web site is a similar experienceIN SUMMARY - if you don't need to change anything and are travelling at a quiet time, Its a cost effective and relatively stress free experience.If you are travelling at a busy time or may need to amend a booking then prepare to be frustrated.",3
1219,Terminal carparking easy to use if the price is right!,4
1220,"Considering the cost of getting to the airport against the cost of meet & greet parking. Not much difference, but once you arrive, you leave your car more or less at the departure entrance & the same when you return. No need to drag luggage up & down the levels. Just take out the car & go & enjoy your holiday.",5
1221,Very clean and easy access. Online check in wouldn’t let us drop bags 💼 ff early and proceed to escape lounge for 3 hours paid allocation time as wasn’t allowed to check baggage in until normal check in time therefore missed 1.5hrs escape lounge.,4
1222,The improvements that have been made to this car park are excellent. On arrival our number plate was recognised immediately and we were welcomed with a personalised greeting on screen. The staff were very friendly and helpful even at 4am ! On our return we were dealt with quickly and on our way home in a few minutes. I will always use the meet and greet car park at Manchester airport,5
1223,Brilliantparking and airport are the best at Manchester,5
1224,nb bn nb bnbbnb,3
1225,"Quick, efficient and safe",5
1226,"overall a very professional experience, recommend using the private escape lounges",4
1227,"Stress free, straight forward as always. So quick and hassle free.",5
1228,"The use of Jet Parks 3 off site allows you to miss the traffic in and around the airport and continue your journey without any hassle, even with the road works at present.",5
1229,Car parking at most airports is never easy!! Manchester will improve once all works are completed.,3
1230,Appalling customer service at departures. Poorly signed route to security. Security overwhelmed by people. Fast track worked well but my jacket was routed into further investigation because of a fountain pen!!!It took 20 minutes to recover - even though fast track. Service lackadaisical and rude ; no one worried about the delay. I wiill avoid using Manchester whenever I can,1
1231,my reservation was not known at the barrier.,3
1232,Very easy to find helpful staff eas3 to park your car and collect you car,5
1233,The usual excellent service is terrible owing to the road works.,4
1234,"Having used Heathrow and Gatwick for many years whilst living in the South, it has been a great relief to use Manchester in the last 12 years.  We have had few irritations or delays and will continue to use Manchester airport in the future.",4
1235,Flying from T3 before 0900 is not a good experience for business travellers or families with children due to the high volume of stag/hen groups on boozy weekends away.Too much alcohol being consumed at 0500 and the scene reminiscent of bars on a bank holiday weekend!,4
1236,"Terminal One is very old and tired and access to our gate was reached by going up some stairs and then back down another flight of stairs. Not really quite what you would expect at an international airport.However the main terminal waiting area had plenty of seating, shops and cafes and was quite pleasant.",4
1237,"Security experience, arrivals efficiency of ground staff including baggage collection and immigration leaves a lot to be desired. Has to be the worst in Europe...",2
1238,No problems at All - Already booked our next trip in October - Thanks Again.Ray.,4
1239,Very easy holiday experience!,5
1240,Excellent  experience in car park and air port facility,5
1241,"Easy to book and very easy to find, enter and exit. With pre booking you drive straight in and out with no delay.",5
1242,Current roadworks make arrival and departure a hassle.  Once inside the terminal everything was fine.,3
1243,It's a busy airport but copes well with it.,4
1244,My partially-disabled wife needs wheelchair assistance for access to the aircraft from check-in and from the aircraft to immigration on return. This is easy when the aircraft is docked but a nightmare when buses are required. All aircraft should be docked. Apart from that criticism the airport is first class. I recommend it to all travellers.,5
1245,"Any slowness and tediousness pales into insignificance compared to Munich, Frankfurt and Naples. The German airports may be a little cleaner, but are so difficult to find your way around and are so expensive. Naples is a small airport with a crowded, frantic atmosphere. Manchester IA is just easier to cope with.",5
1246,Good value but needs a little work on tarmac to get rid of hard core surface to aid baggage transfers,4
1247,Excellent.. right next to the terminal. Good price with worry free parking.,5
1248,Superb service - by far the best parking option at Manchester Airport.,5
1249,Found car car easy. Made a big difference when we returned and just jumped in car. Our flight was late but we didn’t have to pay any extra,5
1250,"Excellent staff on car parking meet and greet, clean terminals, all staff friendly and helpful, overall a happy traveller",5
1251,"So handy, no messing about, friendly helpful staff",5
1252,easy smooth service and we like the discount offers we try to use before hand,5
1253,Great airport a little dated in places. Prices in departure lounge are high as with all airports. Also can be very busy in the bars and restaurants. Eat before you go!,4
1254,"Used the Meet & Greet service for parking our car.  Easy to find.  Efficient drop off - you can even have the car valeted (for a price).  Very easy pick up - no hanging around for transfer buses, etc.",4
1255,"Shuttle driver was very informative but we should have taken more time to take a photo of where we'd left the car as when we got back we knew it was in 819 but not even close to where I thought it was, completely my fault but they sent a pair of Marshalls out and found the car much to my relief and considerable embarrassment!  Great customer service.",5
1256,"Easy website to use and easy to find and access, always been a good experience evertime I have used it.",5
1257,Manchester Airport like most airports these days is very busy but the staff are helpful and friendly which makes a big difference.,4
1258,"Overall experience quite good, but leave yourself time to find parking space",4
1259,"Despite clearly stating the date/time of when I needed to pick-up my car again, MAG got this wrong. Was told that they were expecting me 24hrs later(!) and were going to fish my car out of remote car park where it was still parked. Not good when you land at midnight, have a long drive ahead of you and then have to wait a further 30-40 mins for your car to turn up. The car was also covered in dust / dirt(!) - no idea where MAG had kept it, but clearly not a clean location. Had to pay to get it cleaned the next day. No apology for delay or condition of car from MAG car park staff. Cost of using M&G1 for 2.5 days was almost £50, which isn't cheap. Apparently, that's not enough money if you want a smooth, trouble-free, parking experience - that'll cost extra.",2
1260,I find it a pretty easy and not unpleasant experience. A,4
1261,Car park is great but recently it is very expensive.,4
1262,Easy to use. Sade and secure.,5
1263,Good Value for money. Smooth service even with all the building work at T2,5
1264,Service is great but my car was filthy on the outside when I picked it up. There were roadworks nearby so perhaps it was due to. The cars affected should have been cleaned.,2
1265,Efficient easy parking experience.,5
1266,Easy to find  excellent facilities defiantly use again,5
1267,Was hard to find the multi storey car park! Inside the car park was hard to find the entrance door of the airportReally disappointed,3
1268,Meet & greet is fantastic. Park your car hand in your keys in the office and just a two minute walk to the terminal. We always park here and will never use any other car parks. And after coming through arrivals you pick up your keys and you’re driving off in less than 5 minutes.Very friendly staff directing you in the car park and in the office,5
1269,"No fuss or hassle, just a simple and efficient way to park your car, with no delays at either end, which you experience with 3rd party companies",5
1270,Meet and greet is a great service. When you land you just want to get home so being able to be on the road in just a few minutes is fantastic. Use it every time I travel now.,5
1271,Meet & greet service was easy to use at a reasonable price. Staff very friendly and informative.,5
1272,Very easy to use and saves the hassle of waiting for the park and ride bus!!,5
1273,"Overall, in my experience, the airport operates well and gives good customer satisfaction. Airport staff generally very friendly. Some areas of terminal 1 in my opinion could be improved  particularly for elderly folk. Depending on Gate Number, there are lots of steps to navigate as you go to the aircraft.",4
1274,Security is always slow process for departures E passport gates never work for me in arrivalsBaggage takes ages to come to carousel,3
1275,Very easy to Book. Very easy to find. Overall an excellent experience,5
1276,"New approach to terminal 3 can cause some confusion, particularly if you are trying to find the pre booked short term parking which is opposite the multi story short term parking. Lack of signage when approaching from this direction can cause very expensive confusion. The terminal seems too small for the capacity of passengers. It’s packed, noisy and rowdy seemingly populated entirely by stag and hen parties if you travel at the weekend. Otherwise there’s enough to keep you occupied for a couple of hours although bagging a good seat is a scrum.Staff in security are efficient and friendly.",4
1277,this service makes it safe and easy as I'm a women who travels alone,5
1278,Good over all experence,5
1279,"Good except for the gravel surface of Ringway, which makes transporting luggage to the bus stop a drag.....",4
1280,Hi It’s a pleasure to have Used Manchester airport Thank you P walker,5
1281,Quick check in and the fast track security was well worth paying for,5
1282,Do not eat in the overpriced poor quality restaurants - better to buy a meal deal sandwich from boots!! £35 for a lukewarm to cold burger and pulled pork wrap with 15 chips a piece is a joke!!,3
1283,"Not to clean, badly sign posted, not enough OCS personnel and not all trained well enough.  Immigration was far to slow, it took 45 minutes from the plane landing, for my disabled wife to join me by immigration control.  She and another wheelchair user were being pushed by one OCS person.  When we got through immigration to the baggage area, ours or what I thought was our bag was the only one on the carosel.  Well it was not our case, ours had was missing.  It was found a few hours later on the Friday, but it took untill the Tuesday next week to get to us.  Very little information was given of were it was, ie very little tracking.  I am glad the experience is over, if the holiday companies used another airport I would gladly use them.",3
1284,"Going through any airport  these days is not easy, but Manchester Airport run a smooth operation which makes the whole experience most acceptable even at really busy times.",5
1285,Yeah was very good just was a lot of walking to get through passport control on return and no escalators on .my wife as copd so cant walk to far .didnt realise how far it was as first time going from manchester in about 15 year .,4
1286,as Liverpool is closer future air travel will be via that.,2
1287,Had pleasant experience with Manchester airport.,5
1288,car park not big enough. cannot cope with new dreamliner planes for luggage,4
1289,"Great service from arriving to departing, would use again",5
1290,"Never been to Manchester Airport before.  It was clean, tidy, everything ran smoothly.  Used Meet & Greet parking service - which was excellent.",5
1291,Easy to follow instructions on how to get to the car park and the number plate recognition worked perfectly both in and out,4
1292,"Great airport most of the time, but don't travel on a Saturday as the security checking area is always overstretched with long, long queues.",3
1293,"Quick fast service on line, car park was OK needs resurfacing in some areas but mainly very good, value for money.",4
1294,First time I've used park and ride at Manchester airport but I found the whole experience excellent staff helpful and friendly and the close proximity to airport excellent ease off both dropping off my car and returning at 2 am was excellent will definitely be using this service again,5
1295,Excellent service.  Very easy and stress-free.,5
1296,"Having a disability makes the sometimes exceptional distance from gate to passport control onerous. Being ambulant, I choose not to use assistance as this is needed for passengers in wheelchairs. Unfortunately there is no provision for people in my position",4
1297,Try and make going through security easier and less stressful. Too tiring and feel like cattle.,4
1298,"I travel frequently through Manchester Airport and it's hit and miss as to how quickly you can get through security.  They seem to have started a new system of ""streaming"" where effectively there are 2 separate queues in the line before you get security checked.  SO I join queue 1 and at some point they stop people joining queue 1 and put them into queue 2.  Further down - the 2 queues join up again and cause a bottleneck.  What I noticed as we moved along at a snails pace is that people in queue 2 ended up 20 people ahead of me!  Really ridiculous and frustrating when you are about to miss your flight. I arrived 2 hours before my flight and only JUST made it - and only because eventually they started allowing people with imminent flight times to jump the queue.  By far Manchester Airport is the worst I have experienced at any airport around Europe for how well the logistics seems to operate.",2
1299,Overall a satisfactory experience only hampered on this occasion by all the roadworks taking place outside the terminal and car park.,4
1300,"Easy access, affordable and piece of mind whilst the car is securely parked. I have used the service on my last 3 holidays and would highly recommend.",5
1301,Found security very stressful - staff have little patience and treat most people like suspected criminals.  Some of the staff aren't even polite.  Liverpool is much better for courtesy and so was Dublin from where we returned.,3
1302,"experience in the terminal going out good, not so good on return, not enough people manning passport control when several planes arrive together. other thing was when i went to get my car i could,nt find my way through the parked taxis and vans picking up passengers when i did get to my car i found that it had been damaged at the rear.reported the damage on the airport website and got the impression that they did not want to know i was told to report it to the police. needless to say i will find alternative parking when i use the airport.",1
1303,Generally good but T1 is likely to discourage flying with Thomas Cook,4
1304,No problems at all,4
1305,Ok apart from unacceptable long delays in T1 security checks.,3
1306,great going really easy...coming back there were that many people waiting to go to jet park 3 it took us an hour and 45 minutes until we managed to get to the car,4
1307,Airport is good considering the amount of work in progress. Flight information could be improved by providing more departure screens. Nevertheless customer needs are well catered for.,4
1308,Meet and greet takes stress out of traveling,4
1309,Over all a easy quick experience.  The only problem  was road works at jet 3 car park. This made the transfer bus late.  Having said that the bus driver was very helpful and pleasant. He let his control centre know where he was and if another bus was needed.,5
1310,SMOKING AREAS NEED TO BE BETTER MANAGED AS SMOKERS AT TIMES SMOKE ANYWHERE AND THERE APPEARS TO BE LITTLE OR NO REGARD TO HSE ISSUES RELATED TO THE MANAGEMENT OF SMOKERS,3
1311,Left my window open and they had covered it for me to avoid rain,4
1312,Overall good experience,5
1313,ANPR did not work for us on entry and exit from car park,3
1314,"Long security queues - annoying and dangerous to have such a crowd of people prior to security. People would spend more at the shops and restaurants if they had time!Long passport control queues on arrival - a constant annoyance for regular travellers and an embarrassing welcome to Manchester for any visting tourists. Need to cough up and open more manned desks!The buildings in general are pretty diabolical too, again not the best advert for Manchester on arrival!Your saving grace is your customer-facing employees who are all fantastic, helpful and positive people despite management's inability to implement efficient processes.",1
1315,Excellent service from start to finish.,5
1316,Shocked Have used multiple times in last few years but on return this time shocked how dirty vehicle was. looked like parked in a building site for a week and door dent damage that they are looking into.,1
1317,"Car park may win awards but its not easy or comfortable.  Check in area has no facilities after a long journey, have to wait to pass security.  Arrivals was brilliant, only 20 minutes for cases to arrive.  If I have to go again I would, but only as last option...",3
1318,"Being a disabled passenger and the being our first trip abroad for over 45 years, I was somewhat apprehensive, but the assistance provided was first class.",5
1319,Good experience 1st time. Would recommend and will use again in the future,5
1320,"Efficient, but low value's of communication.",4
1321,excellent service from arrival to departure,5
1322,"Car park is too expensive and even though I park there every time I fly I never use the bus as it is too in-frequent, in fact I walk to terminal 1 and 3 before the bus even arrives at the car park. Never got on it once in twenty years! If Meet & Greet becomes the only parking option then I will get a Taxi instead, that is even more expensive than the long stay car parks! Charges for dropping off is quite frankly ridiculous and the management should be brought to rights over this, this is an Airport partly owned by the Council we already pay towards, daylight robbery!",3
1323,security check needs to be updated queues to long. toilets need to be cleaned more.,2
1324,We have used the meet & great many times & it has always been reliable and reasonably priced.,5
1325,Only thing that I can really moan about is the lack of a dedicated blue badge area for drop off at the meet and greet apart from that whole experience is very good indeed easy to book online and the booking in at reception is easy and straight forward as is collection Would I use it again-yes no worries,5
1326,"Excellent, easy process and staff all very helpful",5
1327,"Things are very good but slight changes could be made,  like getting communication sorted.",4
1328,Used Jet Ringway Carpark at Manchester and it was a great service from the ANPR operated barriers to the bus links to and from the terminal.  Great service.,5
1329,"For an  enormous airport Manchester Terminal 1 is very good.  However, returning from Split which is obviously much smaller was so much easier and less stressful.",4
1330,Excellent premium multi story car parking facilities.,5
1331,"The car park attendants were very helpful. We were flying out from T2, but flying in to T3. When arriving at T3 the kind man told us to go to T2 so we didn’t have to walk with all our luggage and they would take our vehicle to T3 ready for our return which was very kind.",5
1332,"Easy to find,regular bus service to and from,definitely use again,hassle free!",4
1333,"Fast efficient service, easy to find a space and transfer buses quick would highly recommend.Stress free service",5
1334,"T3 is the worst terminal I have every travelled to and from.  Security is slow (Fast Track is 30 minutes plus) ,  Baggage delivery on return is slow, as is customs.Too many flights and not enough capacity or staff to handle the passengers throughput.  Passengers being ""blamed"" for delays due to not removing liquids - rather that accepting that the airport doesn't have enough staff or capabilities",1
1335,Car parking in multi storey excellent but even though we had already checked in on-line we had to queue for ages at the Tui bag drop,4
1336,Passport control/customs could certainly be alot more pleasant.  They have an extremely important job but it costs nothing to smile or say Please and Thank you,4
1337,Efficient and effective  - all aspects,4
1338,Some aspects good but some areas need serious improvement . Some staff need retraining particularly in the security section and assistance support . Car parking generally ok . Better signposting needed particularly on entrance to the airport while improvement are being made . Would avoid this airport like the plague if it could .,3
1339,Always a good experience. Never any problems with the parking. Staff always friendly too.,5
1340,Needs bettter information on emailsParked in the wrong short stay car park due to poor signage and information on email.,3
1341,"The contrast between staff and facilities at Manchester Airport with those offered at other global airports is stark. I would certainly consider using a different airport in future where possible, if anything to avoid the extremely poor security staff and waiting areas.",1
1342,"The service that the airport staff provide is excellent given the volume of traffic, people and flights and problems they have to deal with. I went into the multi storey the wrong side and was panicking re getting parked and to my flight on time, I pressed the help button and spoke to a really helpful man who redirected me exactly in an instant which was such a relief! Very impressed.",5
1343,"Comes across as a holidaymaker's airport and not one for a regular business traveler. Security was worst experience of all UK airports I have used, staff had no sense of urgency or interest; Heathrow might be a nightmare to access but it leaves Manchester a million miles behind with regard to passenger experience.",3
1344,Always had a smooth and seamless experience when travelling through this Airport,5
1345,Generally positive experience using T1 meet and greet at Manchester Airport.,4
1346,"Staff at Manchester Airport were aggressive in guiding passengers through the airport - shouting at you.  Yes it was the Thursday before Good Friday, and a lot of travellers, but it is your job to assist travellers - not treat them like animals.SHAME ON YOU!Also on return to car park after holiday saw youths breaking into a car near to mine in the Jet Parks Ringway.  Supposedly patrolled, didn't see anyone.  Called police as a matter of courtesy.",1
1347,overall really good experience. very pleased.unfortunately there was no cheaper alternative: e.g. parking further away but paying less for my flight.so price aside/ the rest was very satisfactory,4
1348,Manchester Airport is same as all airports. The food and drink price is inflated as they have you cornered. I dont like to think i am being ripped off. The Duty Free is no longer a bargain. You can get things cheeper online or at your local department stores.,4
1349,"very easy no problems at all  drop car off , then car waiting  for you when you return",5
1350,A great service. I would highly recommend anyone to use.,5
1351,"Use meet and great all the time, however this time for reasons unknown to me the drivers have taken it upon themselves to alter every option on both seat including headrest, I get they have to move back and forth but to move lumbar and headrests, and same on passenger seats leaves me little confused, unless of course its been used as a ferry car on one journey which I'm not happy about if it has. Also both sides were covered in road tar again not happy.",3
1352,The whole process of parking is flawless and always works very smoothly,5
1353,Not enough security personnel to deal with an averagely busy airport at the time of departure,3
1354,Love Manchester airport especially terminal 2. Loads of shops albeit overpriced beer and food in the terminal bars.... customs clearance can be slow and painful but overall good experiance,4
1355,Perfect service at the meet and greet car park. No problems in the airport and an easy journey all round helped along by efficient staff,5
1356,Fantstic service with defo use all the time now,5
1357,"The car park cost is absolutely criminal, I paid £39.99 for a 12 hour stay and the system did not even work as it should.  Im unsure of who decided that £39.99 was an acceptable price for a carpark but they need a wage cut!",3
1358,"Very happy with our experience. The airport parking was very busy and difficult to find a space and the airport smoking area is small and stuffy. Other than that transfers, staff and overall experience were very good and efficient",4
1359,Great service few minor adjustments will make it even better,1
1360,"The T3 M&G is a great way of starting your trip in a relaxed way. Efficient and straightforward, in stark contrast to the rest of the airport experience!",5
1361,Sign posting not very good for route from motorway to jet parks 3 and temp. traffic light delays just before entrance.  But service in car park good.,4
1362,Manchester airport security is one of the most understaffed and slowest,2
1363,So simple dropping off and picking up my vehicle with very little walking to and from the airport buildings,5
1364,so much easier with meet and greet especially when returning early hours in the morning defo recommend to anyone leaving car at the airport,5
1365,"Had to wait ages for our cases as usual at Manchester, and need more staff on at arrivals passport control as usual.",4
1366,Long queues at arrival Passport Control......again.,3
1367,"I would like to recommend this company to anyone.The service was really efficient, no stress in looking for a place to park.Just drop and go.Well done.",5
1368,"The best I can say is ‚it’s a means to an end’ Poor service, uninviting, incredibly badly organised security checks (frontline staff begging passengers to complain), poor passport control again not enough staff, sports rarely function properly, and heairport is constantly a building site and looks untidy.The slogan ‘we are changing‘ should read ‚weare changing for the worse.... if that is actually possible‘",2
1369,Excellent service,5
1370,Very easy and you are straight into the departure lounge. Great coming back just take the lift and your straight into the car park. I would recommend this to anyone.,5
1371,"Car park, Terminal 3 Short Stay,  was not difficult to find following instructions provided on the website. However, signposts could be confusing because at the final stage you are direct to T1 and T2. Terminal 3 Short Stay is shown only after taking the T1 and T2 exit, when suddenly T3 Short Stay sign is seen. Parking was easy. Parking surface was well maintained. Registration recognition was efficient both at Entrance and Exit. Problem arose in finding the departure terminals. There was no signpost. I followed a man who appeared to be an employee. Finding the car park on arrival was more difficult because it is not signposted from my Arrivals terminal, Terminal 1.",4
1372,When we picked up our car after a ten day vacation it was not just dirty it was filthy! Would not use this again,1
1373,Won’t be using again. Put me in wrong car park to start with then when got back cost £15 to get out.,1
1374,Can’t do any better than to fly from Manchester,5
1375,"Good, functional, efficient airport, passport control could be improved. Would use again.",4
1376,"Manchester airport is large rambling, noisy, and access to and from the aircraft is often too much of a trek. In recent times, the escalators have often been off.Far too much space is given over to the duty free hall, and far too little space for the security checks, so after waiting excessively in security, one then faces a long forced march through duty free, where prices are generally higher than on most European high streets.Waiting areas are crowded and noisy, but are clean and airy.My only reason to use Manchester Airport is that it is only a 25 minute drive from home. Liverpool and East Midlands provide a much calmer and restful experience.",3
1377,It would be nice to have moving carpets for some of the long walkways. And lifts or escalators where there are stairs.,4
1378,"Expensive, overcrowded,not enough seating. Liverpools bette and easier to transit through.",3
1379,"Although it was busy when we arrived at the airport, we were processed through with efficiency and friendliness.",5
1380,"Good price, near airport.",5
1381,Very easy to use.,5
1382,"Sign posting to the Crowne Plaza hotel was non-existent. Road works very confusing. I could see the hotel but not a way to get to it. However, moving my car from the hotel to the T1 multi-storey car park was easy (the hotel offers stay and park packages but I didn’t want my car parked off-site). Departure was trouble free. However my arrival experience left a lot to be desired due to a temporary disability which was not catered for.",4
1383,Very good apart from the non priority detour for departures,4
1384,"Poor passenger information at check-in, very long wait at security with only 2 of 5 security scanners in use.",2
1385,"Finding the car park was a hastle, getting through securing was a nightmare.",2
1386,Ridiculous abuse of marketting forcing a route March thru duty free maze. Pathetic baggage handling service upon return on just about each occasion I travel. Othr than that it's OK. Don't use meet and greet parking. If you reach to multi story it's ideal.,3
1387,Make sure you don't run over your parking time. I was less than 15 minutes late due to late arrival of plane (over 1 hour) and slow bus service. This cost me another £15.,3
1388,Dirty car on arrival home. Exterior and driver’s footwell very dirty. Overpriced considering I had to valet my car coming home.,2
