,review,score
581,"Terminal 3 on Good Friday is an experience to avoid. Totally overcrowded, way beyond safety levels, hot and rude security staff. Felt like animal livestock rather than a paying customer. And all this photographing, again rude staff manning these gates. Never ever again.",1.0
582,"Just arrived in Barcelona Terminal 1 Executive Lounge. What a contrast with Manchester. Manchester have rebranded their Executive lounges as Leisure Lounges. As such they sell entrance to the bucket and spade travelers who drink as much as they can before they take their annual holiday. The Business traveler is excluded. This morning I was excluded, my card not acceptable at either T1 lounge. Not that they were full, quite the contrary. The staff just wanted a quiet life and to be as bloody minded as possible. It was not a case of making things happen, but of how to ensure that they didn't. My advise to the Business traveler is to avoid Manchester like the plague and where possible to use Liverpool where i have never been refused entry to their lounge",1.0
583,On returning a car to the rental village from the M56 motorway there only one sign directing you and this is after the exit ramp. If you do not know your way around the airport then this is a real problem. I can only assume the rental companies are making a little more money out of lost customers. Secondly we are at Giraffe in the food court of T1 and there was no air conditioning on the whole floor. This must be an infrastructure problem not the individual cafes so again Manchester Airport are at fault neglecting the comfort of their customers. To whom it may concern at Manchester Airport I would love to read your views on these topics.,3.0
584,"We arrived back at Manchester airport on Saturday 24th March on a Qatar Airways flight from Doha and experienced a number of issues. The first was the queue for immigration control - this was nothing short of shocking. We waited for over 30 minutes to access the passport checking facilities - we were herded like cattle and sadly the border control staff were abrupt and rude! Our flight time was over seven hours, the last thing we wanted was standing in a queue for over 30 minutes without water etc. A large number of the people in the queue were elderly and were clearly suffering! The main issue is the limited number of E Passport scanners. Given that airlines are now using aircraft capable of carrying more passengers, the airport needs to provide facilities to respond to this change. We have travelled through various airports in Asia and didn’t experience any delays like this - they provide appropriate numbers of passport checking stations (both manual and electronic) and the security and passport control staff were helpful and polite. The second issue was baggage collection. We waited for over 20 minutes to collect our suitcases! Following the time we waited at passport control, the last thing we wanted was a further protracted wait to collect our suitcases. We weren’t told why our suitcases were taking so long to arrive, clearly staffing levels for this activity are totally inadequate and this needs urgent attention by the airport. Linked to the previous issue, I have a real issue with having to pay for my baggage trolley. I appreciate its only £1 but throughout our travels this is the only airport that charged for the baggage trolley. What makes this worse, many of the travellers on our flight were not UK citizens and didn’t have a £1 coin available and hence had to move their bags manually. I’m sorry but charging for baggage trolleys is just a way of generating money for the airport! The third issue was at the arrival hall. We had to queue for nearly 5 minutes to leave as the exit was completely blocked by people waiting for travellers. The airport needs to provide adequate and controlled space for people to wait for travellers. The fourth issue is the charging for Pick Up and Drop Off parking. It states on the airport website that you can park for up to 30 mins in the Multi Storey car park for just £4.00 - taxi firms add this cost onto the fare the traveller pays. The issue is when it takes over 30 mins to complete the arrival process the cost of parking escalates - this is added burden to the traveller and is wrong! The best way to do pick-up and drop off parking is to have the first hour free and then pay for additional time. Sadly this also appears to be another way of generating money for the airport. Linked to this issue, we were told by our taxi driver that the whole collection process at Manchester Airport is a complete disaster - they experience excessive collection delays and this impacts on their scheduling processes. This is a totally unacceptable knock on effect of the delays in the arrival process. My final issue, Terminal 2 is really showing its age and looks shabby and dated in comparison to the other airports we travelled through in Asia - even small ones. It needs an urgent and radical upgrade to reflect changes in airline and traveller requirements",2.0
585,"Total chaos at security. First it wasn’t open, then an extra lane was open, queued for 30 mns, after putting trays through scanner we then had to walk back 3 scanners and queue up at another to go through body scanner, by this time our trays with valuables were stacking up, unwatched, when we walked back to retrieve our goods the lady barked at us to hurry up. I asked why the scanner that was with our tray security wasn’t open, as not our fault we could not collect trays and was told there was not enough staff. Manchester airport needs to do something about the shoddy experience for flyers, it’s bedlam and a real security risk. Anyone could have taken/stolen items from our trays as they were out of our sight due to having to go back 3 scanners for a body scan. Inside the terminal it's crowded, dingy and poor shops. Not enough seating or snack bars, a dreadful experience. Manchester airport one of the worst.",1.0
586,"It is inevitable in today’s Security climate to experience some inconvenience as part of the checking process. However I found the process more then inconvenient and very uncomfortable as you are processed through security like cattle. The whole ambience and security area is absolutely miserable (I have sympathy with the staff working in these dire conditions) you are directed downstairs into a basement area where the security process is handled and the then back up stairs into the airport, the whole area is crowded and feels confined my worst fear would be if a fire should occur. T1 is very tired building in much need of refurbishment and modernisation however that is no excuse for a lack of general cleanliness including the toilet washroom facilities, and action could be taken in the interim to improve the appearance to help make the area a more welcoming space. There is the promise of jam tomorrow but something needs to be done today to improve the whole passage experience. Our destination airport was Calgary airport and the difference was chalk and cheese. Calgary was so clean and spacious public facilities well maintained and a very welcoming space. The security process on our return through Calgary was far less stressful and this was mainly due to the ambience as the security process handling is identical. So come on Manchester get your act together. The UK airports are the first and last impressions for visitors to the UK.",4.0
587,"Used Manchester airport last week and the queues were shocking. The staff seem genuinely surprised at how many people are arriving/departing. May I suggest they take a look at the timetables and staff the security and passport control accordingly. I can just about accept queueing for security, but more desks should open when hundreds of people are queueing. Passport control on arrival into Manchester is nothing short of a joke. We waited over an hour and were herded like cattle into the pens. Non-EU passengers and passengers with identity cards were just waved through to the front without having to queue at all. Might it not be better for UK nationals to be dealt with first and after that deal with the non-EU and identity card passengers. This is the way it happens in the USA and also in Alicante airport. Spanish citizens are dealt with before any others. I will not choose another flight using Manchester airport if I can travel from another airport to the same place. If more passengers start using alternative airports then maybe something will be done about the customer service.",3.0
588,"Total chaos going through Terminal One security. Long queues of paying passengers herded into cattle runs by very rude staff shouting ""Come on, keep going"" although the hall was already full. Low ceilinged crowded hall, I didn't see any toilet facilities and certainly nowhere for any who might have standing problems to sit whilst waiting for such long periods. If we had really been cattle instead of substitutes the RSPCA would have closed it down. So extremely claustrophobic that I was tempted just to return without going on our much needed holiday. If there had been an emergency, security alert and a resulting panic how would we have coped? I'm sure many health and safety rules must be being breached daily in this area and I feel so sorry for regular business travellers who have no choice but to use it. I personally will not choose to use it until the memory of this torment fades. I've used Manchester airport for over 50 yrs and never has it been so bad, a total disgrace.",2.0
589,"Manchester Airport is getting quite shabby. It desperately needs modernising. The colours are dark and dismal. The 'Priority' lane took 35 mins today, which is not ok. Security needs re-organising to get people through with a minimum waiting time.",4.0
590,"We arrived at about 3 am to try to find terminal 1 multi storey car park (have been to this many times), however the road to it was closed without any indication of which alternative one to take! There followed about half an hour of driving around the airport trying to find the way in to the car park. At one point we found ourselves back on the M56 and heading home! Luckily in the end we came across some workmen crossing the road who were kind enough to help us with directions. This is not the best start to a holiday! What's difficult about having a sign saying ""To Terminal 1 multi storey?"" Too easy I expect, I mean where's the challenge in that? Terminal 3 car park has also proved difficult to locate in the past, with a similar road closure. I have other complaints, not least the automated message I got today when I phoned to book a car parking place telling me to ring back another day! Get your act together Manchester airport.",2.0
591,"We checked in at 6.30 am with plenty of time for our 8.45 flight, until we joined the security queue. Two hours later we were still there, and just made our flight with no drink, breakfast or chance to buy duty free. Evidently this wasn't a one off as we were told and to be fair the staff tried hard to remedy what was chaos! I am 71 years old and luckily quite fit but imagine anyone not able to stand for that length of time, its just not acceptable. Surely in this computer age the airport knows in advance how many people will be travelling at a given time and should employ staff accordingly.",1.0
592,"Having travelled recently via Manchester, Beijing, Hanoi and Dubai I have to comment how Terminal 1 is really showing its age and particularly the departure gates / seating areas are looking extremely shabby in comparison. I'm amazed Emirates allow their customers to have to use such a tired shoddy environment. Terminal 2 is better but 1 and 3 need major investment. The airport has recently implemented changes to parking drop off and pick up and is forcing taxis to pay a £4 fee which is passed on to the traveller. I had the issue of arriving back in the early hours from Beijing chasing my private hire taxi which was being moved on by extremely zealous parking attendants.",3.0
593,"After reading other reviews, I feel I may be wasting my time. I drove to the airport at mid day to collect someone arriving at terminal 3, which I understand is the smallest of the 3 terminals. I appreciate there's improvements being made but signage for visitors is appalling. Anybody arriving for the first time would be completely lost. As I was early I decided to park in the arrival car park. There are no notices telling you how much the parking fee is so I was quite surprised when after 20 minutes I was charged £4.00. However I felt really bad for a driver who had parked for 2 hours and 5 minutes who had been charged £18.00 allegedly. This airport is a mess and I speak as someone who lives close by. There appears to be construction going on at all three terminals. Why don't they do it terminal by terminal. I'm not a big lover of Liverpool airport but I'll try and fly from there whenever possible until the chaos at Manchester is sorted.",1.0
594,"Just when I thought Manchester Airport couldn’t get any worse it goes and outdoes itself! Luckily I arrived 3.5 hrs early for my flight. I discovered the hall to be completely full of queues. Apparently they had shut one of the security halls due to staff shortages leaving everyone to snake around the hall. I decided to upgrade to club to ensure entrance to the priority queue only to discover that they sell priority queue entry and it was almost longer than the regular queue. So if your traveling business class folks expect to stand for hours behind a bunch of people who got free priority with their car parking. Ridiculous! So as usual this airport is the result of a business run by total amateurs. To be honest, the staff, who are usually pretty rude and unpleasant, seemed to be making the most of the total chaos and trying quite hard to make it work. In summary if you enjoy queues, get yourself over to Manchester airport, they have loads, even Starbucks managed to produce a nice long queue, starting outside of its area!",1.0
595,Manchester Airport T1 is the worst airport terminal in Europe. The check-in gates constantly move for my airline and the security process is a joke which seems to have different rules every week. The long stay car park bus runs when it feels like it and often can't be bothered doing the whole car park. The security queues are intolerable and badly managed taking an hour to get through where this only takes 10-15 mins at other european airports with the same bags and content. The queues are huge and they have to stop people getting into the queue regularly by shutting the boarding pass check gates as they can't cope with the volume of people. It cannot be hard to look at the volumes of planes and their passengers to forecast staffing and put process in place whereby people aren't hurded like cattle for an hour.,2.0
596,"I flew from Manchester T1 on Monday 12th March. I was flying with EasyJet to Copenhagen. This is the first time I have been sent to the downstairs (aka PIT) that is now the security / baggage checks if you have not paid extra for the fast pass. What can I say other than shambolic. The queue system is a joke. They randomly let people in as space comes available from anywhere in the line. The staff are obviously stressed and to be honest unfriendly. One of the conveyor belts broke causing more chaos. I fly at least once or twice a month and I have never seen anything this bad. I was expecting to be told to strip naked just to get through the scan. I am used to belts and watches sometimes being removed but cufflinks! When I flew home from Copenhagen I kept my watch, belt and cufflinks on! I realise the most important thing is security and safety and applaud any measures that improve this but why did it take me nearly 1 hour to clear this at Manchester and 10 mins in Copenhagen? The PIT is also dirty, hot and just a nasty place to be. I am a very proud Mancunian and it saddens me to see how far behind this airport is falling compared with others around the world. Finding a charging point is near impossible. The airport in general is dirty and its just not a good experience.",2.0
597,"Without a doubt the rudest security people I have ever met and I travel a lot. They treated a Spanish traveller who did not speak English as if he was a moron. He was getting late for his flight and could not explain his problem. I tried to help as I speak Spanish and now it was my turn to be treated like a moron. I then understood the Spanish guys dilemma, my bag was diverted for examination, after 30 min I still did not get my interview. Now I am running out of time, tried to draw the attention of what looked like supervisors. However, they were clearly well trained in how to ignore requests for assistance. I then started shouting and was eventually interviewed, not because of my shouting the supervisors kept ignoring me, but the police did not. Fortunately, the police did nothing and let me go about my business. My bag was examined, I was asked nothing and to this date, I do not know why my bag was diverted.",1.0
598,"Once again Security at Terminal 1 showed how not to treat people as valued customers Shouting, shoving, rude and hacked off staff, too hot, banging and bashing of trays, ages to get a simple bag rechecked.  After all that, are we any more safe? Double the staff and security lanes on at busy times, Manchester, and you would fix this. But of course that would mean less profit for your local authority shareholders, less bonuses for management and more concern to treat people as customers not cattle. And, as usual we missed the chance to enjoy the facilities. I’m now meeting people who take the hours trek to Liverpool, straight through security and no issues. You are a shambles.",1.0
599,"Truly the worst airport I have been in, after a late arrival because my first flight couldn't land I rushed to check in and go through departures with my son, the very unhelpful signage, lack of escalators and lack of customer service desks really hindered the search for my next check in desk which was hidden down one of the many bizarre areas behind other check in desks, hidden behind a wall. The airport has lots of pointless spaces that really don't make sense. With only 45 mins to get through and get to my gate, I was told I couldn't use the priority there was plenty of time, in good faith I joined the line, half the lines were in usage and the line was so slow, taking 20 mins, when I asked the lady who was directing us to each line, politely how long it normally takes to get to gates she replied not long with as much politeness as a toilet brush. This was clearly an untruth as it took myself and my son running at speed 15 mins. Lip balms delayed us yet again (my fault), when I said to inspection staff I was in a hurry they really had little regard and said I would have to speak to management. After a while they assisted, and after a slow inspection and my thanks said you might catch your flight. It seems to me that contrary to many other airports they actually enjoyed and hindered people catching their flights with little regard for peoples personal lives, we all have bad days, in the line we seemed like cattle and all the signage for rules was behind us therefore people naturally looked at the line ahead and not the rules which included no mobile phone usage, first time I have seen this rule especially as people are phoning ahead to loved ones or work to keep them in the loop about their journey. One man was very aggressive about a person using his mobile. I would really advise the staff at Manchester airport to take a little visit to Gatwick see how it is done and just to add for the shopping and eating outlets , you need people to get through to spend, I was hoping for a quick UK shop session before going home.",1.0
600,"Always the most hideous experience through security. Aggressive, condescending, horrible staff. I totally understand the need for seriousness and security but their attitude stinks and it is in all of them, it’s either a culture of total arrogance or they are trained this way. Whatever it is it’s unnecessary, rude and makes everyone’s journey more stressful. Hate travelling through this awful airport for this reason.",1.0
601,The airport was filthy. It took one hour and twenty minutes to clear security. The security staff showed total disrespect to their customers. They were both rude and aggressive. Upon our return the escalator was broken down yet again. The hand drier in the arrivals hall was broken down yet again. The queue at Border Control was very long and slow moving and as usual the E Passport scanners created a lot of problems. The border control staff were abrupt and rude when the scanners failed to operate correctly. Altogether using Manchester Airport was a thoroughly bad experience. I am sure that most farmers treat their cattle better than Manchester Airport treats its customers.,1.0
602,"Manchester Airport, specifically Terminal 1 has got to be the worst, or one of the worst airports for a major city in Northern Europe. I'm a regular business traveler throughout Europe, and unfortunately Manchester is my ""home"" airport. The real horror is the security screening. There is clearly a total failure of management as well as the complete collapse in morale and culture among the staff who work there. The staff are rude, incompetent, and bullying. Passengers are herded around and shouted at like animals, and treated with open disdain by staff. It is nothing less than a absolute disgrace. Not only is it a really unpleasant experience, it is also bordering on being unsafe. Personally I find it amazing that the Airport supports this mess. The entire management team at Terminal 1 should be replaced.",1.0
603,"Manchester airport excels in employing the most miserable and rude staff of any airport I have ever travelled through. The rules for security are arbitrary and appear to change on a whim. One week a small e-reader doesn't need to be out of a bag, the next time it does. This week apparently all charger cables should have been taken out of hand luggage. And face powder (clues in the name) is a liquid. Best option is to tip your all hand luggage out into the trays probably. Terminal 3 is cramped. There is no room to manoeuvre around boots or WHSmith's. Not enough seating or places to eat.",3.0
604,Security staff are the worst in Europe. Why is it that the security staff at Manchester Airport don't seem to have any real idea of what they're doing? As a regular weekly traveller I never cease to be amazed and flabbergasted by their incompetence and rudeness towards the travellering public. Most of them are control freaks who obviously get their job satisfaction by bossing and bullying people around.,1.0
605,"Flying Easyjet to/from Amsterdam Feb 24/25th Feb. Outbound 1 hour to transit T1 security. Some queues feeding 8 or more channels, others only 3-5. Usual constant stream of shouting from human and mechanical sources. Situation normal. Return took 30 minutes from arrival to UK border. 10 minutes to provide stairs, then on entry to the terminal confronted by a locked door. The only way to communicate the problem was by hand signals to staff processing a departure from an adjacent gate, if this had been unmanned we would have been totally isolated. Despite said contact it took 20 minutes for a handling agent, Menzies, to open the door. By comparison, despite the late arrival / departure, the Easyjet handling agents perforrmance at Schiphol was faultless.",2.0
606,"Honestly I can’t believe Manchester has such bad reviews. I always have a pleasant time at Manchester. It’s got short queues, friendly staff, adequate bars/restaurants (thought depending on the terminal can get too busy). On this occasion I was in terminal 3 which is probably my least favourite - mostly because of the lack of a central area with bars and restaurants - the little area it does have is always overcrowded and you’re lucky to get a seat. It’s clean(ish), staff are helpful, well signed and generally security queues are reasonable and efficient. If you think it’s bad, try going to CDG - it’ll give you a new perspective!",7.0
607,"Worst security scanning system in the world. I use Manchester nearly every week as a very frequent business traveler. This parallel loading of trays is invariably a total lottery, particularly at peak times such as before 10am. Passengers need several trays, these trays get split up as there can be up to 4 people loading the conveyor. This result is people waiting at the end, thereby causing trays to back up. I know identical systems are used in Stansted, Heathrow etc but it does not work as well as the normal 'in series' system used by every other airport across the world. Look at airports such as Geneva or Hamburg for best in class. The Manchester system also adds additional stress and anxiety to infrequent flyers, and it's no wonder staff are correspondingly stressed, and sometimes terse to passengers. No doubt some very expensive time-in-motion consultants propsed it, maybe they and the airport management should use it to experience the pain.",3.0
608,"Stayed at the Manchester Airport Radisson on Thursday 1st Feb. Arrived by train. I am an elderly man, slightly disabled but fiercely independent, travelling alone to Philly with American Airlines. Got off the train and up to the concourse to get to Radisson. None of the travelators were working and I had two heavy cases and a bag. A real struggle. Radisson restaurant was full so went into airport to seek hot meal. Terminal 2 nearest. One of four travelators working. A long way. Got there - no hot food (8pm). Went back to The Station - two out of six travelators working. Arrived back from Philly last Tuesday 13th and guess what? Four out of six travelators not working? Heavy bags, exhausting struggle back to The Station. No help offered or apparently available. Went thru PHL, CMH, ODR airports and guess what? All travelators working everywhere. Must do better - very disappointing and will be reluctant to use MAN again.",3.0
609,"Unfortunately I use this airport regularly for business and as the only direct for holiday without driving down country what people must think arriving in this dump is beyond my comprehension. The place is a dingy set of rat runs, the staff must have had previous lives working on market stalls the way they shout and carry on no other airport in the world has these fish wives working there. Surely the company that runs this place must look at other international airport hubs and are embarrassed. There is talk of a Northern powerhouse, it needs to bypass Manchester to save further embarrassment to northern England. Manchester Airport you need to get your act together shame there is no competition, then you would be closed.",1.0
610,"My departure was marred by incredibly rude security staff, in hindsight it was obvious I was singled out (perhaps because I had no check-in luggage for a long-haul flight?) as twice I got to the front of a queue and was then told to join another line. On reaching the front the third time I was pushed into the full body scanner, then taken out and frisked, followed by a going over with yet another machine. I felt violated and couldn't understand why a 70 year old retired UK professional engineer should be subject to this sort of treatment and given no explanation when a complaint was made at the time. It doesn't end there. On my return my wife came to collect me at Terminal 2 Arrivals and was met by a temporary barrier and a rude jobsworth (where do they find these morons?) and told she had to go in the multi-storey where it cost her £4 for a 6 minute stay. I would advise anyone lucky enough to have a choice of airports to give Manchester a very wide berth.",2.0
611,"Once again the security check at Manchester proves itself to be one of the least customer friendly security checks in the UK. Overzealous, self-important jobsworths seem to take perverse pleasure in trying to irritate passengers. Having used all major airports in the UK Manchester is by far the worst, worse even than Liverpool and that takes some beating.",2.0
612,"Was transiting here arriving from Houston (SN) to Brussels. The airport is clearly not built for transiting. Staff sent passengers the wrong way, in order to switch terminals airside you have to find a tiny sign in the corner of a cold dilapidated room. If you don't speak English, you have no hope. Airside security was the worst part. Everything was a shambles, passengers belongings were mixed up, the whole process took ages. Majority of staff were bored and unhelpful. Major design issues with this airport, would not recommend transiting here.",2.0
613,"Staff in the terminals are unfriendly and a pain to talk to. Coming from the train station, I had no idea which floor my check-in desks were, went to the wrong floor and had no sign telling me where I was meant to be going to, there’s no staff at all to talk to. Eventually found the right check-in and the automated barriers wouldn't work, took me 3 minutes before a member of staff helped me get through the barriers. The queues at security checks are fairly short (though we were travelling at 9am). There were very little seats and the airport was so crowded that there wasn’t any spare seats, so I had to stand for 1 hour. The only good thing of the airport is that there is a wide variety of duty-free stores at the airport. Will try to avoid them at all costs in the future.",2.0
614,On the whole efficient and helpful staff at security. However on the way out was unnecessarily accosted by an individual. We were humiliated and embarrassed by her very loud insinuations. How public servants are allowed to treat people this way is incomprehensible in today’s day and age when we should be accountable for our behaviour. Shameful! Completely cancels all the good work of the rest of the team.,3.0
615,"Never again. Herded like cattle, don’t want total automated system either. Why should I weigh my own baggage then have to put my own labels on. Security was a joke, had fast track but late arrivers got priority for their flights in the fast track lane. Why not a separate queue for those who are late, I have paid for fast track after all! Arrived airport 7am and took 1hr 15 mins to get through. Then when through I have to walk all the way through duty free to get a seat but there aren’t any as there isn’t enough! Absolute disgrace.",3.0
616,"Absolutely terrible. Dirty, shabby, and with occassionally very rude staff. Layout is poor with narrow, gloomy passageways carrying people in both directions and getting log jammed as a consequence. Vastly insufficient seating. The onsite road layout is a labyrinth, far too small for the amount of traffic, and confusing to navigate around. The security lines are very badly laid out with consequently slow throughput. The whole place reeks of neglect and under-investment, and it is frankly embarrassing when business customers have to use it. I have no doubt it is a brake on the economic development of the North West. It appears stuck in the 1970s and there seems to be no appetite for any improvement.",1.0
617,"It says on the airport website that due to re-development Terminal 2 drop is changed to low ground floor so why was the drop lane blocked off with bollards and a stupid airport jobsworth sat in a car saying, sorry mate the lane is closed you have to use car park. I object to paying 4.00 to spend 20 seconds letting 2 people get out of the car, I used to work at the airport and it has never been in a worse state than at the momment and the attitude of the men in yellow coats is disgusting. They look at you like an alien and then tell you what to do rather than giving good advice in a pleasant and happy manner. It quite clearly states on the website you can drop off people at T2 rather than using the carpark, the airport has got too big for its surroundings and anymore expasion needs to stop now.",1.0
618,"We pre-booked assistance that never came for my 82 year old mother in law for a grueling flight to Australia. No assistance, rude staff, an utter disgrace, this country is getting worse. Arrived early enough and the assistance counter full of people from all walks of life waiting disgruntled. All going to be late.. Mother in law who can hardly walk had to struggle on her own and just caught the flight before gate was closing.",2.0
619,"This must be the single worst international airport I have ever travelled from, unfortunately for me it’s the nearest. I often travel to London to catch flights just so I don’t have to travel from here. Traffic shocking, rude staff that all seem to have a chip on their shoulder. It’s unbearable at times. This is not a gripe of a review from one bad experience but it’s taken me longer to park than get to the airport today.",1.0
620,"As a good few people have already noted the security in T1 is so slow and long lines, I always get directed down the stairs to the basement. You are separated from bags, coats and have to take a separate route thru the body scanner. When you get thru the scanner your bags are sitting there unattended with lots of bags pulled for extra searching. I understand security is vital but MAN T1 can learn so much more from other airports. Geneva for example has 13 scanners side by side staffed with happy smiley people. T2 is more efficient and it is a shame that Emirates use T1. The pre boarding Lounge for Emirates is like a portacabin on the end of the corridor.",3.0
621,"My husband was told in security that his insulin has to be emptied from the original company packinging. All medication packaging was removed and we were told that all insulin pens should be carried in clear bags. Prescription labels were on the boxes and expiry dates were on too which meant all the pens got mixed up. Upon request they returned the boxes to us or otherwise the destation of the boxes were to be the bin. We were also told that he cannot carry the amount of insulin he has but the fact is he’s on a very high dose and the diabetes center has advised to carry all insulin on hand to avoid any inconvenience if luggage is lost. Also insulin pens need to be refrigerated which can be handed over to the airline crew for refrigeration. Due to all this happening my husband is now scared and stressed out to travel from Manchester Airport. He’s worrying that they don’t make an issue of his insulin and reject him from taking it. Along with this, the staff at security on Manchester airport on 24th December 2017, were very rude. The way they spoke wasn’t acceptable.",7.0
622,"Manchester Airport has reached its sell by date, its dirty, too many corridors to navigate, international passengers arriving being processed through terminal 3 (what security), travellators not working and its dirty. Staff are useless and there is no one around customs, the luggage arrives 1 hour later and the luggage carousel constantly breaks down. Terminal 1 should be demolished forthwith as its not fit for purpose. Security is important and vital but profiling passengers is a better way and has better outcomes. Going through security is nightmare for passengers and due to rude staff, and always changing security demands at their whims! The staff are rude and are the ones causing the most distress and stress to passengers before they fly. All staff should be reminded that without us the passengers they will not have any jobs or the Airport. The management (local Councils) should manage and vet that the Airport is welcoming and not a hinderance for the passengers, for start get rid of £1.00 charge for using luggage trolleys, as first time visitor has a very negative impressions of the city from the day he or she lands! Nobody has £1 coin if you are coming from abroad! On my last visit the security staff displayed my medication for all others passengers to see, no respect and violated my human rights by breaking patient confidentiality! Could be checked in private cubicle or I do not want the whole world to know what medication I am taking. Security staff should respect passengers!",1.0
623,"I’m quite a frequent flyer, and I’ve never had any problems anywhere, but I dread flying via Manchester. Whereas I’ve always been treated well at other airports, the staff at Manchester airport have always been rude. Especially while going through security. I’ve never experienced anything like it at other airports both within and outside of Europe.",3.0
624,"I use Manchester airport once or twice a year and have done for over 20 years, firstly the airport is not as bad as some claim, it's a busy airport so there will be queues for both check in / bag drop and yes the dreaded security, but unless you own your own airport you will have to share this one with other people. Some people really do think they are the only person there. Last time I used T2 bag drop took 20 minutes, I had purchased a fast track pass and security took 10 minutes to clear even though I accidentally left fluids in my hand luggage and was treated to extra checks, I have always found the security staff relatively friendly and generally treat you as you treat them. Inside T2 isn't great but it's a transit area where you spend a couple of hours waiting, both the spinning jenny and cabin bar are awful, but there are other places to sit and get a drink, the escape lounge has improved vastly over the last couple of years and at 25 quid is a bargain. I arrived at my gate when the screen displayed boarding and encountered a very rude man (MIA staff) who asked why i was late, I pointed out that it was 40 minutes prior to departure and he continued to be rude, once at the plane door I asked the TUI cabin crew if I was late and she politely said I wasn't late, so no need to be rude. Overall a decent airport with queues certainly a lot less than JFK where it took 3 hours to clear. My tips for T2 and TUI would be to use the day before bag drop of you can, arrive early if you can't, buy a fast track pass for a fiver, and if you can book the escape lounge all this goes a long way to making the experience less stressful, oh, and finally treat MIA staff as you would like to be treated, they will generally do the same.",8.0
625,"Sadly Manchester airport is one of the worst I’ve experienced in Europe. Cold, old and badly planned with very limited seating. Most modern airports are light and airy with modern architecture and well plans routes to and from gates and departure areas. No so at Manchester you have to navigate a labyrinth and twists and turns the the shopping area to get to the very limited seating. Obviously passengers are not the priority at this airport it’s shops. Outdated and looking like a load of porta cabins string together. Immigration is slow and most of the passport reading machines are out of order. Then you have to deal with the outdated luggage hall and wait an age for you bags. Take a look at Munich, Copenhagen they put Manchester to shame",2.0
626,"Manchester is our local airport and we use it fairly frequently. Despite the reconstruction that is going on (look forward to seeing the final product), it is as efficient as ever. We went to the US departing and arriving at Manchester. Both departing and arriving was great! No long queues either at check-in or security, friendly staff, good shopping options and all flights on time. Luggage handlers deserve a medal - on arrival, only 20 mins from disembarking to the sitting in the car. Love this very well run airport and well done during this what is a disruptive time. Being realistic, the seating in terminal buildings could be a bit more generous.",10.0
627,"I use Manchester Airport at least 15 times a year. Flying to China, Turkey, India, Italy, Germany, Switzerland etc. In comparison to the international airports I travel to, Manchester is a dump! Yes, they have improved the retail aspects and food court area. But the passenger service areas are diabolical. Check-in is cramped and crowded. Security is appallingly bad - severe queues and expect to be treated like cattle (worse in fact). Arrival in to Manchester is horrible: dingy corridors in need of painting, upstairs then downstairs with no easy access. As for passport control - it's an embarrassment. Why did we make this hall so oppressive? Then on to baggage reclaim from belts crammed in to a space so tight you have to fight your way past people having recovered your luggage. It's without a doubt the worst airport I use! What a shame, it should showcase GB but instead creates a bad first impression for any first time visitor.",2.0
628,"Terminal One Security at Manchester Airport have some of the rudest, indifferent, unhappy staff I have ever encountered. I have travelled through the following airports in the prior years: ORD, PVD, LGW, BFS, DUB, SNN, LAX, BOS, SJC, DEN, GRB, LAS, so I am able to make comparisons to multiple airports. Apart from the disorganised chaos at their screening areas which on the morning I was there was the worst I had ever seen it. Almost every passengers baggage was diverted to secondary screening, resulting in no one being able to move forward, causing further backlog. Passengers with imminent departures in danger of missing flights etc. I fully understand the need for screening and security. I understand its frustrating etc. However the staff here need some training in customer service, respect and attitude. Management needs to take a close look at other airports for the staff here need some training more efficient processing. I will always try to avoid this terminal for my future travels.",1.0
629,"The security procedures at Manchester airport have been terrible for the last few years and are showing no signs of improving. It often takes 45 minutes to pass through security and can take just as long to get your passport checked when arriving. Departing this December it took 50 minutes to get through security with my hand luggage, 30 minutes in a queue and then a further 20 minutes to get my bag searched. The queues for the bag searching were so long all of the scanners were held up and queues were not moving at all yet there were still 4 staff members per metal detector just standing around talking to each other. Perhaps you need more staff on the bag searching if that is the hold up. My hold up was becauset the solid mineral deodorants (not a paste/gel/liquid) must go in the liquid bags. Upon questioning why my lush face wash (a rough paste) did not have to go in the bag if this solid stick does I was informed ""it just doesn't"". I travel about 6 times a year and have never had a problem in any other airport with my hand luggage but almost every single time I get stopped at Manchester and it always takes around an hour. It's just ridiculous.",1.0
630,"Arrived early at airport as travelling from Scotland and weather was bad. Arrived at terminal 2 early and as usual Thomsons gates don’t open until 3 hours before departure. So I think I’ll get something to eat, maybe even a wee drink. Well if I want to eat Greggs and have a coffee sorted. Terminal 2 is a disgrace.",1.0
