,review,score
351,"Arrived Heathrow Terminal 3 after a US holiday, long, long walk from the plane to the border control area and when there the queues were ridiculously long and this is the UK/EU passport control to enter your own country. Why is it that at that time of day when they know a lot of international flights will be arriving over half the desks are not manned? It took over an hour to get through. I much preferred my last trip on Delta when I arrived at Terminal 4, off the plane and through passport control to pick up my bags in 20 mins.",2.0
352,"Plane landed ten minutes early on the 18th May 2016 - I only had hand baggage thus expected to clear Border Control quickly and get out to my son who was meeting me and had to get to work soon after. I have a Bio-metric passport. Queues for passport check were horrendous and took much more than half-an-hour to clear. There has to be a better system for this aspect. I noticed a sign to 'register for faster exit' (using the Bio-metric gates) and have just accessed this information to find that you have to pay £70.00 per annum for the privilege of going through the Bio-metric gates. What a load of rubbish. Whilst I realise, and agree, that border controls have got to be exercised these queues are not acceptable, neither are the delays, and all it achieves are very disgruntled passengers and the ruination of a wonderful holiday (or business trip) spent out of the UK. I would urge all airports in the UK to rethink their procedures for Border Control and find a way to minimise the queues and waiting time and try ensure that people/passengers feel like valued human being and not a herd of cattle.",1.0
353,"Used Heathrow T5 in May for a trip to New York. Departure experience was per expected. As it's a terminal exclusively for BA the check in area is well laid out and no queue. Security didn't take more than 5 minutes (in my case it's faster than the fast track), and after security there are numerous shops and could get busy. It is airy and spacious. Airport staff, including the security, was extremely friendly. My flight left from T5C which is a short train ride from the main terminal. Flight took off with delay which is normal in Heathrow. Return journey after a long weekend was even better than the departure experience. The airport was not busy, and it didn't take me more than 30 minutes from leaving the plane, traveled from T5C to T5A, clear immigration and collect luggage. Overall a great experience and what a contrast to T3 and T4.",8.0
354,"Arrival into T3 at 1100 on the 12th May. Queues to pass UK/EEU border control post horrendous - took 45mins. Queues for NON-EU 4 x worse/slower and probably took hours for those people. What a great welcome to London, first impressions count. Hundreds queuing in hap-hazzard lines, purple jacked airport staff doing nothing to assist/direct travellers to appropriate lines. Speaking of which, barriers are used to control lines, yet there were numerous lines operating in the same direction meaning multiple lines were then having to funnel into one line. A blatently obvious error because someone hadn't bothered to adjust the elasticated straps on the poles to form proper directional lines. Additional staff in red uniforms situated just in front of border control posts at the front of the pax queue doing absolutely nothing. What are they there for? Border control posts - clearly not enough open and plenty of UKBF staff looking on chatting. Airports are not shopping centres. It's a shame that LHR is only interesting in profiteering through rent from retailers. Another KPI in which LHR has failed.",2.0
355,London Heathrow security is understaff and unhelpful. It took 1h 20m to check my bag which was in a queue with 4 bags. Staff laughing with each other and checking each bag like they have all the time in the world. They don't care your flight is about to leave. They did not find any thing in the bag other than a toothpaste which had fallen out of my plastic bag and this took 1h 20m - I barely made it to the gate.,1.0
356,"Utterly shambolic is the only way to describe this evening in terminal 5 passport control. Massive queues, no air conditioning, virtually no border force desks manned, electronic gates that have an inbuilt 30 second lag after a passenger has exited before the next is allowed through. All made worse by large volumes of purple jacketed jobsworths treating everyone like small children but doing nothing of any discernible use except make things worse. It's quite clear that passenger comfort and over efficiency has been sacrificed to save money and that whoever is in charge of the whole mess couldn't manage their way out of a paper bag. My suggestion-retrain the pointless purple jackets to operate the passport desks and open more than the 4 that were open this evening. Oh and persuade the half dozen border force personnel who were standing around gossiping on the other side of passport control to get behind a desk and do their job.",2.0
357,It is very disappointing as a British passport holder to get of a long haul flight at Heathrow and have to face extremely long queues to clear passport control. Whilst fully understanding and supporting our need for border control there is only one answer. To see so many empty and unmanned passport border desks it is clear that more staff would be the answer to make coming home a more welcoming process.,6.0
358,"LHR is the airport that I use up to 15 times a year. Such a large airport should be viewed as three airports, each served by a different tube station, and standard varies. The oldest, Terminal 1, 2 and 3, is old and in real need of renovation, even some redesign. The second, Terminal 4, is actually the most convenient, being not too large, and easy access to tube station is the key. Terminal 5 used mainly by BA is modern, and has excellent shopping and eating facilities. There are good lounges too (if you use BA, then note that the B Gate Lounge is much better than the A Gate North and South lounges). The convenient connection from LHR to every part of London is the key, and there are various means that gets you to your final destination in town. One complaint: they never give the gate number until about one hour before flight, and it can prove difficult to commute in such a large airport entailing a long walk or internal train transport. Wonder why they can't announce the gate number early, as most other airports do. This is its minus point.",8.0
359,After travelling from Seattle to Manchester this morning I was struck at the aggressive rudeness and arrogant attitude of all the security staff at Heathrow Terminal 5. While I realise that security must be absolutely paramount - the general attitude of staff was not good. Heathrow is supposed to be the gateway to Britain and the first impression of our country at Heathrow is not a pleasant one. I was quite ashamed. I can only say that the way the staff spoke to an elderly gentleman in front of me was bordering on bullying and unpleasant. People pay an awful lot of money for the privilege of flying through Heathrow and while they definitely need security they are also due respect.,4.0
360,"More than an hour to get through UK/EU passport control. I wouldn't really mind if it looked like the staff were working flat out to ameliorate the wait, but at least half of the counters had no staff, whereas some had two people sitting together having a laugh. Last time I'll fly into London through Heathrow.",1.0
361,"We had checked in online for our flight from Heathrow, and just needed our bag tags from the self-check-in machine at Terminal 2. We introduced our passports to the machine and zilch. An assistant told us we were doing it wrongly - she put our passports in and zilch. To cut a long story short, the reason it wouldn't work was because there was more than one Singapore flight and machine couldn't ascertain which one we were on. Now, I may be missing something here, but if putting your passport in the means the system has verified that you are legitimately on a flight that day, then how can it not know which one? It's supposed to be DIY, but needs more staff intervention than ever. It's pathetic given they had all that experience from Terminal 5 to go on.",3.0
362,"Travelled on British Airways through Terminal 5 to Athens. On departure we arrived early and surprised to see it only took 1 hour to get there from Essex. We parked at the short stay car park which was a 5 min walk through the terminal. Security was busy (at 9am) but quick and we got through within 10 mins. There are a lot of shops and restaurants but more seating needs to be offered as the only seats are really at the gates and you don't know when a flight will leave from there. The gate was called about 1 hour before our flight and was only a couple of minutes away. Boarding was done quick and we were airborne quickly even though it was busy. On Arrival we arrived at Terminal 5b. It took roughly 15 mins to get through to Terminal 5A and passport control after touching down. We were at the car park within 45 mins of touching down. (That said out flight arrived at 22.10). No bags to pick up. Overall we would not hesitate to use Heathrow again as even though it is big and busy, it doesn't mean it is any less convenient. It is certainly better than Stansted (apart from distance) and on par with Gatwick.",8.0
363,Terrible border control process. Huge queues for UK/EU passports but empty queue for others. Lots of staff hanging about but not actually doing anything useful to help to reduce queuing chaos. Disabled vehicles barging through queues posing a safety hazard to small children. Thought the US immigration was bad but this was far worse.,1.0
364,"Heathrow Terminal 4 short stay car park is a dysfunctional place. After queuing for 20 minutes just to pull the ticket and enter, the day-glow brigade directs you in the wrong direction down one-way aisles and ramps. People are grimacing at you from their vehicles, honking their horns. The arrivals section is a veritable ""ant-hill"" of relatives, friends and card-wielding valets. When you want to leave (by vehicle) after paying almost £5 for a 15 minute stay, you can join the stationary queue to the exit. It took close enough to 45 minutes just to exit - is anyone responsible for this I ask?",1.0
365,"Appalling lack of border staff in passport control on arrival at Heathrow. Only 6 staff for UK/EU arrivals. 2 doing nothing, 2 chatting, 2 dealing with arrivals. They also let non-EU passport holders go through EU positions. As a result very long queue - it took 40 minutes to get back into the country after a long flight.",1.0
366,We flew in and out of Heathrow Terminal 4. It was well-marked and accessible. It did not seem crowded but perhaps during the peak season it is. There were more than enough options for eating and shopping at the airport. Complimentary WiFi available for which you will have to create an account. Be prepared for a lot of walking.,9.0
367,"We were two elderly couples travelling into London Heathrow from Luxor on Monday 28th March 2016. We needed to transit from terminal 2 to terminal 5 for our flight home to Newcastle. Due to hurricane Katie our flight into Heathrow was very delayed in arrival and we were unlikely to reach the British Airways desk in time for check in. On exiting our aeroplane at terminal 2 we asked for help from an airport attendant who recommended that we proceed to baggage collection and speak to a representative at an information desk. It was impossible to identify any information desks where we could ask for the British Airways departure desk to be informed of our unavoidable delay. We had no option but to proceed as rapidly as possible to terminal 5. It was a really difficult journey pulling heavy cases, and as you must know it can be a struggle to find room in the lifts when using the Heathrow Express. We were exhausted and use of an information desk was really essential to assist us.",1.0
368,London Heathrow Terminal 2 has a great kids play area. I hate when airports put up a TV and call it a play area (as watching TV is the last thing I need my kids doing before I board a 9 hour flight). Heathrow has done a great job in providing a safe area that kids can run (or crawl).,10.0
369,"I had a transit from Terminal 3 to 5. It was a Sunday morning and the queue for the transit bus took over half an hour. Once at T5 we then had to wait another 30 minutes to get through security. Terminal 5 looks like a shopping mall attached to an airport. There were just not enough seats for the amount of passengers. If I was being cynical, I would think that this is what the management wants. They want passengers up and spending money. I found the seats to be not very comfortable and less uncomfortable the longer you sat on it. There are the usual shops and (so called) Duty free. I didn't find the prices particularly cheap and how overpriced is the chocolate? I really wasn't overly impressed with the transit or the terminal. It's more about getting people to spend money and not about passenger comfort.",6.0
370,"Used Heathrow T4 both for departure and arrival in March. Departed late morning from T4 was fairly smooth. We checked in early and didn't encountered queues, security was not busy and was efficient. There are enough shops and duty free. Used the Plaza Lounge which was ok. There is a nice viewing deck that was directly by the runway with good view of Heathrow. Arrival was another story, early morning from Asia and a tremendous long queue at immigration. There was no queue for EU/UK and the e-gate hasn't been installed. We stood in the queue for more than 30-40 minutes and noticed only half of the counters were opened. After the time waiting we were surprised that luggage was yet to arrive. I normally use T2/5 and occasionally T3 which are all fine.",3.0
371,"I transited Heathrow twice on a trip between IAD and Vienna. The trip involved going from T5 to T3 on one leg and the reverse on my return to the US. One walks through endless, unmarked hallways on arrival and then the need to switch terminals involves a long bus ride. There is no gate information, only terminal info, which is a problem for T5 which has 3 concourses. The signage varies between useful and misleading. The layout for the concourses in on the upper level show the layout for the lower level and signage is inconsistent for finding the concourses that require transit. The gate areas in T3 are adequate, while in the newer T5 the waiting area was inadequate for the A380 and BA's boarding procedure was chaotic. The departure display was never changed and there was an absence of regular updates. Somehow BA boards more efficiently and provides better information at IAD, which is no one's idea of a great airport. There were no charging stations and the nearest one served a bullpen of at least 6 gates. The gate area was cramped in part because a Starbucks took up space that should have been reserved for waiting passengers. BA provides only cryptic information about the airport in its magazine. Passengers who change concourses have to go through security.",2.0
372,"I do have some doubts about certain reviews. For example, in Terminal 4 most of the gates are a very short walk compared to most major airports worldwide, and another person talks about poor signage. I use each of the terminals quite regularly, and the signs inside and outside the airport are pretty good - nowhere in the world have I seen them being 100 per cent perfect, but these match and better AMS, CDG, FRA and even some Asian airports - of course better than the US where airport signs are notoriously poor. One reviewer talks about not knowing your gate until 10 mins before boarding, and I have to rubbish that as wholly inaccurate. I am not the biggest supporter of Heathrow, but I do back the 3rd runway here rather than at bucket-and-spade Gatwick, and I just feel for accuracy the reviews needs to be balanced with facts rather than what are often misinformed statements.",8.0
373,"Every time I use Heathrow the experience gets worse.  Terminal 4 is starting to look old and tired. Departure was ok, if you want a shopping mall with added planes but it can be a long walk to the Gate. Arrival on March 9th was grim. A long walk from the gate to passport control. Long queues and over 30 minute wait at passport control and then a further hour's wait for bags to arrive.",3.0
374,"I traveled from Johannesburg to Heathrow - British Airways delayed our flight by 2 hours as the air conditioning in the plane was not working and they needed time to cool the aircraft. I was concerned about the 2 hour delay as I anticipated the usual anxiety causing mayhem once at Heathrow as I would have to dash to catch my connecting flight to the USA. I was not wrong. Arrived at T5, then a train and a bus stampede to get to T3. Checking in at American Airlines was ridiculous. There were only 2 women serving a long line of customers. I was questioned as to what I planned to do in America. I have an American passport so excuse my surprise at this question. Then the dreaded security. I just hate going through T3 security specifically. I make sure I carry very little of the 'banned' items just to be able to get through without incident. Not this time. My hand luggage was pulled for secondary checks. There was 1 person manning this activity and he was mouthing off the whole way through. When I pointed out that I risk missing my flight, I got a loud lecture about how he was the only one working and that everyone there had a flight to catch. He suggested I go and beg for help at a little office in the corner. I did this and one woman reluctantly plodded through and started searching my bag. Nothing was found. One women who was trying to get to the same flight as I was, was willing to leave everything there just to catch her flight. One would expect Heathrow to have sterling service considering the size of the airport and volume of customers. I understand the restrictions and I applaud that safety is an issue, but do they have to do that with bad attitudes because they don't know how to organize their staff? I usually go for a long layover at Heathrow so I don't have to endure the snotty inefficiency at the security sections. I thought 5 hours would be enough this time - I was wrong. Shopping is pretty dismal too - I don't understand all those empty designer stores. Why not cater for ordinary people with ordinary budgets? The only restaurant worth dropping money on is Gordon Ramsey's restaurant on T5. The rest are just expensive and horrible.",3.0
375,"Upon arrival I was looking for special assistance that was arranged due to a head injury and I was told to go to the first person outside of the gate, I did and the woman directed me to the person next to her, which directed me to the person next to her as well, and onto the third person who then directed me to a golf cart that beeped incessantly. He seemed apathetic and ignored me most of the time. Eventually he picked up a friend of his and they watched odd videos on the elevator, but also spoke with offensive language. I did get where I needed to go though, and I felt rather foolish going through getting my visa stamped. Understandably the person there was probably tired of his job, and just glared at me and sloppily stamped and didn't have a lot of patience for me gathering my documents together to move onto the next person, and there wasn't a large line. The airport itself, I would have gotten lost in, there was signage, but it was confusing and the place was a maze, although what else would one suspect with such a large airport? I was guided to the area where my flight would be, even though the information was not on the sign yet, which was helpful. The wifi was easy to connect to and there plenty of options for food. The bathrooms though, smelt filthy and were not the cleanest. There was litter all over too.",6.0
376,"This is one of the most chaotic airports. The signage is next to none, you rely on courtesy stewards who are informed and available. You might have no clue where you are emplaning until the last ten minutes and then it's a mad dash to your gate. (Better hope the tram is working). I came in from Athens on a Sunday night and there were three immigration people. Took one hour in line to get through. Very pleasant immigration officer, though I must say.",1.0
377,"I flew out from T5 on a BA flight in economy. All airline agents and airport staff were professional and it took only a few minutes to clear security. On my return I waited for about 10 minutes for my bag in the baggage hall, so no issues there either. The terminal was quite busy and overcrowded and there were some queues at the washrooms, but overall it was a good experience.",10.0
378,"I connected through Heathrow's T5 - home of British Airways - in April. I connected from a domestic UK Flight to an International US flight. Upon arrival, we had to use air stairs and a bus. Due to a tight connection of only one hour, we received an ""Express Connect"" slip from some very friendly staff. I'm not sure what this slip does. We followed the clear signage to the Transit Hallway, we were going from T5A to T5C. Despite the mass of walking, we chose the hallway because the transit train was very busy. There was a good choice of shops and restaurants and the restrooms were very pleasing. We boarded on time with nice gate agents who assisted us onto our A380 flight to Washington Dulles. Definitely connecting through here again.",8.0
379,"As the flight ACC-LHR was slightly delayed, I missed my connection flight, but I was already informed of this on the flight, and my seat was rebooked to the next flight leaving just two hours after the intended, so no problems, and a very smooth and quick handling by the BA staff. LHR is huge, and transfer between terminals time consuming. E.g. transfer between Terminal 3 and 5 took about 1.5 hours including security check. However, the airport is very well signed with purple signs indicating routes, and bus service between terminals goes on each 3-5 minute. If you are an experienced traveller, LHR will cause you no problems, however, first-time travellers will find LHR enormous, albeit not chaotic. Many shops and restaurants in the terminal areas, even lower cost fast-food spots. Despite its size, LHR works well each time I have ben here.",9.0
380,"On outbound flight the ability to fly in from an Edinburgh  shuttle and go back upstairs to catch the next flight is pretty good. The trouble is that BA often schedules you on a short connection, so there is little time to enjoy the shops and restaurants. Most long haul flights go from the two satellite terminals 5B and 5C accessed by the underground monorail, which have a fairly sparse selection of shops. But despite all this I've had many bad experiences at immigration and security it's hard to dismiss it as one bad experience. First of all the ludicrous arrangements for flight connections - it is all too easy to go through the wrong immigration line and end up exiting to arrivals accidentally when you really wanted to go back upstairs to connect to the next flight. Immigration is a disaster due to BA assigning ridiculously short connections. People are called out from the passport control queues and physically moved to the front in a rather haphazard manner. Except nobody told UK Border Control who don't have enough desks in operation to accommodate the numbers of passengers to be processed. Why exactly do incoming transiting passengers have to go through security a second time, when they did so at their origin? Especially those (like me) who arrived via the ultra-strict USA airports. Would be OK if it actually worked efficiently. Firstly there is the so-called ""Fast Track"" line which is anything but because it only brings you into the massive bottleneck sooner (and it isn't really policed by anyone, incidentally, so any Tom, Dick or Harry can blag his way onto it and not be stopped....), and then the fancy automated X-ray machines. On no less than THREE occasions now I have had my Duty Free purchases automatically singled out and put in a queue to be scanned. Alright if they were quick and efficient about doing it, but on this occasion I stood and waited 15 mins whilst the staff  messed about; pre-occupied with arguing with irate and (understandably) frustrated passengers trying to make those ridiculously tight connections. There was no sense of urgency amongst the staff - I could only forlornly look at my stuff sitting in a tray alongside several others. One other couple in front of us had theirs confiscated because the bag had not been sealed properly at their origin and they proceeded to have a heated argument with the supervisor.  For somewhere that self-styles itself to be one of the world's premier hub airports this is nothing less than shocking.",4.0
381,"I was flying to and from Heathrow terminal 2. Terminal is new and excellent. There are lots of self check-in counters, as well as the regular check in desks. Waiting time was about 10 minutes, probably because my check-in time was around 5 in the morning. Going through security was as smooth as possible, polite staff and no unnecessary waiting. Departure lounge is amazing, with lots of shops, restaurants etc. I had to wait for two hours for my flight but that wasn't a problem at all. Flight was delayed for 20 mins, but due to heavy rain so no problems at all. Boarding was smooth and fast, and finally, only five minutes waiting time for take off.",10.0
382,"On arriving at Heathrow after a thirty hour journey, I fully understand that having to use a wheelchair I do have to leave the plane last. On leaving the plane I was shocked that I had to vacate the chair four times between the plane and the baggage area. I was placed in cold passage ways with no access to toilets or near any drinks facilities. Very few of the staff transporting me could not or did not want to speak English, and showed any interest in their job. On reaching the baggage at last, only to find our taxi driver was not there. On phoning his base in Louth (Lincs) we found him on his way back to the pickup area having been to one of the offices to ask them to tannoy for us. This they refused even after he told them that he had been waiting two hours and that one of his passengers was an eighty two year old gentleman in a wheelchair. This being the second time that my wife who is seventy eight years old and myself have been treated this way at Heathrow we will in future be looking elsware to find an airport to depart and return to from the UK. Since retirement we have been very lucky to be able to travel through many of the worlds airports, but feel we must state that Heathrow is the pits as far as wheelchair movement is handled.",1.0
383,"Heathrow is top of my list. You can never go wrong. From transport links, to the airlines that fly in and out, facilities and staff, everything is amazing! The airport lounges are also very good, truly world class. Security is tight - which is a good thing. I can never think of a negative thing about this airport.",10.0
384,"Terrible when it comes to customs to enter the UK. Long queues, little staff on desks and more walking around doing nothing or very little. After a 13 hour flight I don't want to be waiting for another hour to get through passport control. Electronic system does not work effectively.",1.0
385,"London Heathrow Terminal 4 gives mixed feelings. On the arrival, you can clearly see the current refurbishment efforts on-going. Immigration for EU citizens is swift, at the time (09FEB), the automatic passport gates were being renewed and all people had to be manually checked. Luggage delivery is quick in comparison to other airports, only thing is that the luggage loaders do not seem to know what priority tags are and how these should be handled. This is my fifth arrival in LHR T4 in the past year, that the priority tagged luggage is always delivered last. Onwards connections to ground transportation is a hassle - you really see and feel that T4 is no longer a focus for the airport operators. You have to go to either T5 or LHR central to be able to connect to most ground transportation  e.g. Heathrow Connect and Express services - it adds a significant delay and so far away from seamless intermodal travel. Departure at T4 is a quite efficient, being SkyTeam Elite+ member, the SkyPriority Check-in is swift and generally staffed by very helpful and friendly staff. The FastTrack sometimes can backfire on you, in particular in the evening peak. For the smokers T4 has an airside smoking facility, it is located opposite Gate 6..",7.0
386,"As almost everything in UK, this airport is a rip-off. Only overpriced or fast-food in plastic containers options for lunch. The airport is more like a big mall rather than an airport. Signs are contradictory, sometimes guiding you to nowhere. Rude employees ignoring my family when they tried to communicate with them in a language other than English, then, making fun of them because they can't speak English (of course they don't know I can, but I arrived later). London Heathrow is not an international airport, compared with Seoul Incheon Airport where they help you (or try to) in many different languages.",1.0
387,"I use Heathrow twice month (sometimes more) - this is usually Terminal 2 or 4 (but occasionally 3 and 5). I generally find the experience quite agreeable for both arrival and departure. The shopping and dining options are quite good - I don't really buy duty free but for practical items (toiletries, stationary, newspapers etc) I cannot think of a time I haven't found what I was looking for. It is normally quite easy to find somewhere to sit but there is not much variation in seating styles compared to many airports and this is an area I feel they could improve passenger comfort - I wouldn't fancy spending more than a couple of hours here. Immigration is usually quick for the EU lane and most of the time I use the automated machines which now seem to be more reliable. Security is the weakest element - not so much in terms of the queues and waiting times (which I've never found bad) but more the human element which lacks any real courtesy and friendliness. The staff attitude and dialogue is typically passive aggressive - particularly towards foreigners and just generally unpleasant. The number of bags being pulled for secondary checks seems to be ever increasing and there is no consistency as to why (I use an old-fashioned razor with a detachable blade and sometimes the blade is confiscated but most of the time it isn't). There is no efficiency or urgency from staff - during my recent visit there were 6 bags waiting for secondary checks with 1 staff member doing this whilst 7 uniformed security staff stood 10 feet away chatting amongst themselves - it is infuriating. Another bug bear is the Heathrow Express mobile ticketing staff that intercept unsuspecting foreigners on arrival and sell them overpriced tickets to what must be one of the biggest transportation rip-offs in our capital city. If you are not in an urgent rush, buy your ticket at the Central Station and take the Heathrow Connect stopping service which goes every 30-minutes to Paddington and only takes about 10-minutes longer - it's about half the price. I actually think it's good you can buy tickets whilst waiting for baggage but there really should be transparency about the available options - but I guess that's not in their interests.",7.0
388,"I like T5, but have increasingly been frustrated with the security there. Yesterday I arrived on BA (transferring flights) at T5, it was relatively quiet and with my fast track clearance joined the dedicated queue upstairs for security screening. All passengers in that line are both eligible for fast track as well as have been cleared already at the originating airport. With about 10 or so people in front of me, it took less than 3 minutes to get to the conveyor belt to have my belongings go through screening. So far so good. Then my bag was rerouted on to a separate track for secondary screening. With about 8 bags prior to mine waiting to be checked. I then watched for almost 50 minutes, the incompetence, rude attitude and purposely slow process of each of those bags being checked by one of the security staff. As frustration grew with each of the waiting passengers - now missing connections - the attitude of this security staff member grew worse and worse. I noticed that these staff members work totally unsupervised, seem to hate their job, finding pleasure in some terribly misplaced 'power game' ruining passengers experience and disrupting travel. Needless to say that eventually everyone passed this ridiculous check without any interference since all these passengers already had been cleared previously. Everyone understands the importance of security but this is totally unacceptable, the 'do not care' attitude by both security as well as airport operator is infuriating. Today, I did have enough time to connect to my flight but anyone with less than 1H30 minutes will miss his or her connection.",2.0
389,"Going through security, a number of infant items were taken to be tested. Surprisingly, baby food was tested for the first time. An aspect that we had not encountered before. During the time we had to wait for the testing, the process was very slow and the attitudes reflected by testing staff was surprisingly and shockingly rude. We were quite upset at the attitude encountered especially as we did not provoke it. As expected, the tested items passed all tests. Later on we unfortunately discovered that lids were not secured properly which wasted both medicine for our baby as well as his food. The whole encounter was very upsetting for us. The staff on shift were unprofessional. Travelling with children is challenging enough without having to encounter such behaviour.",5.0
390,"So back in March 2015, I travelled to Sydney on a return flight. Arrived at Terminal 2, we managed to check in straight away with no problems. The staff were very friendly and helped us find the gate and gave us directions. The airport was clean and there were lots of restaurants. I have been to Terminal 5 as well and they are both clean. I really like coming to this airport. Will recommend.",7.0
391,"We arrived bang on schedule at 5.30am in T5. All the assistance passengers had to sit waiting once we were off the plane, in an unheated area for absolutely ages. The member of staff who was there looked as if she didn't care less. When a lady next to me complained she shrugged and said she had phoned, and what more could she do. In fact, 5 of the passengers missed their connecting flights because the assistance staff were so disorganised. The British Airways staff who got off the plane were very apologetic but of course it was not their fault. Eventually we were fetched and ferried to A gates and made to wait again. I was eventually taken to the assistance waiting area at 7.45am. They fetched me and took me to my gate in good time. The folks who did the ferrying around were lovely and helpful but there is clearly a management issue here. Food and drinks are very expensive, but no more than other airports who take advantage of travellers. The shopping seemed far too expensive for me even to venture into some of the stores.",4.0
392,"I arrived with BA on January 4 at Terminal 5. I had to transfer to Terminal 4 with a bus connection. At Terminal 4 which is used by Qatar Airways for my onward flight to DOH. Everything went well and smoothly, but I guess it had to do with the fact that I arrived at a less busy moment. Nice staff at passport/luggage checkpoint and plenty of eating options although expensive.",8.0
393,"Arrived at London Heathrow following an overnight flight from Hanoi morning of the 10 January. As usual, the plane arrived over London in plenty of time to land, but was then placed in holding pattern for ages. We finally touched down at 7.30am and disembarked relatively efficiently. Then the fun started. First of all, UK Border control was evidently unable to cope with volume of arriving passengers. The Stasi-like airport staff barked orders at the arriving passengers. Someone was informed not to take pictures of the queue - never mind the fact that the pictures were being taken in the hall leading into the passport control area and not in the hall itself - because the queue seemed to snake about 100 metres outside the hall. When passengers finally arrived in the hall, half the automated gates seemed to be giving trouble. A couple of passport control officers were having a nice chat between themselves (at desks 1 and 2) as they evidently couldn't be bothered trying to help pick up some of the slack. After getting through UK Border Control, it took another 45 minutes before our bags arrived. Honestly. What a screw-up airport.",2.0
394,"Flew Heathrow to Auckland, via Zurich and Shanghai. Overall, Heathrow is great for its airside services and comparatively quick and friendly security process. Check in, however, is not so great. First, we were ushered towards the self service check in machines. We told the assistant that these generally hadn't worked on our long haul trips, but he insisted on trying. Sure enough, it didn't work, but the assistant said he'd try another couple of times as [the assistants] get into trouble with the airlines if passengers do not use the self service machines. It was only when the machine refused to work and we told him to give us our passports that he gave up and just walked away from us. We ended up at a desk. The lady we went to did not greet us kindly and frankly looked miserable. She told us our check in had been partially completed and had been done incorrectly. She said 'this is actually the business class desk, but I'll do it for you anyway.' (It's worth noting this was 6am, there were hardly any other other passengers around and no other desks open for our flight). When we mentioned our issues with the machines, she told us that's not her problem. She again said that the assistants at the self service check in machines are told by the airlines/airport to ensure people avoid the check in desks. She also told us that the machines are not set properly by the airlines to work on our kind of travel. Overall, not a positive start to a long trip.",4.0
395,"A long haul return trip which involved 3 international airports and 1 domestic, guess which one gets the thumbs down. For many years LHR has been a misery through which to travel. Trying to negotiate it is like rummaging in the Christmas sales and best avoided. T5, oh my word, what a mishmash. Arriving by bus from T2 on the ground floor, we had to make our way to the top floor. There is nothing warm about the décor with its display of the nuts and bolts that keep the building up. I recall the old Terminal 1 and this isn't much of an improvement. Upon arrival at the top of the escalator, a check on the flights board to determine where we should go for some assistance on our airline, then a look around at the myriad drop off points and signs which are strewn through the middle of the hall which completely obliterate the view of anything else which might be useful. That meant we dealt with a person who had a sign above her head which said ""Assistance"" when we would have been better and probably quicker at a more appropriate desk. We had been unable to check in online the night before at LAX for some unknown reason and she dealt with that part of the problem, but, could not resolve our major complaint and we had to go to desks at the far side of the hall which were fairly well obscured from view. At least the person there dealt relatively quickly and easily with our issue. This terminal and probably all of LHR needs a simplification of signage. Even fully awake, airports can be difficult to navigate, but, tired passengers don't appreciate being assailed with arrays of signage. The T5 BA Business Lounge (domestic) is shabby to say the least. The terminal itself didn't look as though there was much seating, although we were too busy trying to sort out problems to notice much, and Zone A looked very crowded. The worst thing about LHR is staff attitude. The first thing they need to realise is that airports are there for the travellers. Even when smiling at you, the attitude seems to go from condescending to surly to couldn't care less with few, but, very welcome, exceptions. Listening to what customers actually say would be helpful. Too big, too muddled, unwelcoming. Would prefer to avoid if at all possible.",4.0
396,"The biggest problem is the staff. No doubt the terminal is modern and clean etc but people make the difference. Passport control was slow: one person for our long queue. Fast track was signposted but anyone and everyone was going down it. And then our shopping bought in Dallas airport was ""snatched"" because it wasn't in the right bag. Sanctuary was finally reached at the BA lounge.",3.0
397,"I use T5 whenever I can, most recently on a JFK-bound flight over the Christmas period. Terminal 5 was once again clean, very well-equipped for shopping and restaurants, and well sign-posted. Security was reasonably efficient, and arriving back from JFK T7 on 28 December was (by comparison) a dream - straight through the electronic passport gates, with minimal queuing. Access to the car park is simple, and the terminal is well-served with the Heathrow Express.",9.0
398,"I flew from terminal 2 and in my opinion this is the best terminal I have come across in the whole world. Bright and airy, with fast check in, security check and a nice choice of shops. All gates are reasonably close to the shopping area and there is a nice play area for kids, subdivided by age and supervised. I used Lufthansa lounge, which I regard as extraordinary. there is a subterranean connection to the bus station, the other terminals and to the underground service to central London. A really magnificent airport.",10.0
399,"Heathrow has great options for food and shopping, but falls behind on efficiency and security. Friendly staff, but they just don't seem to get it. Every time I go through LHR I have to show my passport and/or tickets at least three times and this is generally to catch a flight to another UK airport. On my last trip through the airport we had to get to T1 from T3. After taking a bus to T1 we proceeded to the gate as displayed. However, between looking at the screen and completing our long walk to the gate, we discovered it had been changed. This meant we had to run to the opposite end of the terminal. We were lucky that our next flight was delayed or we may have missed it. Furthermore, we were held up at security where the staff were slow and relaxed and seemed more interested in having a chat with us than getting us through as quick as possible. They also deemed it necessary to remove my newly purchased aftershave from duty free in Hong Kong from its packaging. Everything seems difficult going through LHR.",4.0
400,"Terminal 5 is a superb terminal but two suggestions - could BAA please have an arrivals board the same size lettering as Kings Cross, Euston etc and not the tiddly letters at Terminal 5 that can only be read 1m away. Secondly it is very arrogant of BA only to have Club or First Class lounges, who can afford these unless they are business and live on a plane, other terminals are very well served.",6.0
