,review,score
184,"Arrival at this airport is usually efficient enough. In the early morning my experience was very different. The passport control is stuck in the 1900's with all immigration done using paper only, because they had full staff working to check out Thai nationals and only 4 to check out tourists, the line took 3 hours to check out. In the meanwhile my wife was in heavy distress with worry. Next time share the staff between Thai's and tourists. The airport is clean and tidy, shopping was fine (for those who need expensive alcohol, watches, perfumes or electronics). The size of the airport is massive but is much better than Don Muang if you don't mind the marathon foot slog to immigration.",4.0
185,"This airport is huge and requires long, long walks from gates to immigration, and just about anywhere. During the Christmas travel season, it is a zoo full of people. I've been through BKK so many times in my life and I don't think I'll ever go again unless I have to because the airport is so tiring. Getting transport to the city is still a mess. You have to know which exit to go out, not get pounced on by the touts for the limousines, and getting a taxi is a pain. I really dislike this airport.",3.0
186,Bangkok Suvarnabhumi is a very nice airport. Construction is incomplete but the buses move quickly and efficiently between the planes and the gate. My only real complaint is the cab racket outside the airport. The fee I was quoted to Sukhumvit 18 was 1600 baht. I got it down to 1050 baht but the actual metered price is 390 baht including tolls. That's a mark-up of 269 to 410 percent. It's smarter to leave the airport in any way possible then getting a cab or take the amazing subway system.,8.0
187,"Its confusing on how to go between different levels at Bangkok Suvarnabhumi Airport. For example getting between arrival, departure and public transport levels. Several escalators are for staff use only, and few signs to guide you on where to go. Flight arrival information is not up to date and showing information for flights that landed a long time ago and not information for flights that are due to arrive shortly. There is room for improvement.",3.0
188,Altogether a pleasant airport considering its size and the type of passengers using it. Check-in staff and immigration always courteous and helpful. Only negative point is the poor value for money dutyfree shopping which is monopolized by King Power Dutyfree and the expensive food outlets for those who dont have access to any airline lounge.,7.0
189,"Been through the airport 4 times since November 19. Arrival and departure. A very busy place, but we experienced no problems or delays. Check-in counters (with 2 different airlines) wihout delay, Immigration / customs both quick and easy. All in all and taking into account the size of the place, a great experience.",9.0
190,"The airport is confusing, arriving in transit you need to go to the third floor to go through security check before you can go to the fourth floor to duty free and food outlets. Problem is Thailand is a land of smile's but not much english so asking directions is potluck if someone speaks English. They have a tourist information that is helpful but the airport is not like Singapore or Hong Kong they lack a lot of facilities when you think how many tourist come to Thailand each year the airport experience is the first impression that greets them.",6.0
191,"Flight arrived at gate at 09.35, spot on time from LHR. Deplaned and walked the 650 metres to Immigration, no queues whatsoever and plenty of manned desks. Was first in line and through into baggage claim area in 3 minutes, bags were already on the belt. Collected my bag and made my way to domestic departures where I was able to change my 14.20 departure to UTH to an earlier one at 11.00 for no charge. I arrived home more than 3.5 hours earlier than I would of done. Airport as usual spotlessley clean and not busy at all.",9.0
192,"Arrived and departed business class with Qatar Airways so was fortunate to have fast track immigration on arrival and departure. On arrival got through immigration after waiting less than 10 minutes and baggage waiting for us on luggage belt - very impressed. Was in a taxi in no time and driver agreed a fare of 500bht to Sathorn. Departure was in zone P and we arrived 5 minutes before check-in opening time. Even though we were checking in premium the area was a mess, it wasn't large enough to handle an A380 full of passengers. Once checked-in we got through immigration/security in 5 minutes - thanks to priority voucher. Except for the Thai Airways lounge we didn't use any services. I appreciate the negative comments regarding queuing times, but as a premium passenger the airport works fine.",9.0
193,"Immigration is beyond a joke. Arrived via Jetstar at 11.00am and left the airport at 1.15pm, 90 minutes waiting at immigration. Only 5 desks open. This is so stressful. Once through - all the luggage had been removed off the belt and a Jetstar rep was waiting there, obviously waiting for the passengers to collect their bags. Departing back was another wait of 60 minutes, with a total of 3 desks open, 5 immigration police eating at the back of the hall. Bangkok Immigration without doubt is the worst immigration in the world. To fill the landing card needs 20 minutes (why do you need to know my annual income and my passport details when you scan this) - a very big disapointment.",1.0
194,After a few years of steady improvement Immigration is back to the bad old days in BKK. Many unmanned desks in Arrivals and Depature with queues stretching beyond the Immigration Hall. They know how many passengers are arriving and departing every hour of the day - you would think they could match that with a suitable number of immigration officers. Security is good. Baggage wait times are reasonable and taxi availability is good.,7.0
195,"It's absolutely a nightmare as there is an endless queue at immigration, regardless of departure or arrival. Interior is great, lounges are fabulous, options for food and beverages are great. I hope BKK will just put more immigration counters there.",4.0
196,"Leaving BKK for my Europe trip, had a good shopping experience before my flight. Lovely airport staff as always. WIFI is a bit slow. There seems to be a lot of construction going on coming back to BKK in the arrivals area but at least the airport are doing some development I guess. Smooth trip for me this time.",8.0
197,"Bangkok Suvarnabhumi is one of my favorite airports. It is somewhat huge and much time is required from one terminal to another. But the layout and design, including actual plants and flowers, is great. Staff is friendly. Many shopping and food options. Good announcements. Good internet. There should be more plugs.",9.0
198,"Like the industrial look especially of the newly added wings. Immigration was efficient, airport staff knew there was a big group coming in and so they immediately opened additional immigration kiosks. Sufficient toilets around the airport. Duty free was good with big selection for shopping. Restaurants could be improved. Street food in Bangkok is way superior than the airport restaurants. Love how this airport is fast and efficient. Could have used the Airport Rail link, but even our friends who frequent BKK take taxis.",7.0
199,The biggest frustration with Bangkok Suvarnabhumi Airport is the amount of time wasted queuing for security and immigration checks both at arrival and departure. Be prepared to queue for up to 2 hours plus at Immigration if you are unlucky to arrive at a time of heavy incoming traffic. Rostering extra staff to cope with peaks in traffic doesn't appear to be an option for the authorities - not a good introduction to a country if you have just stepped off a long-haul flight and just want to reach your hotel and relax. Would advise departing passengers to at least complete online check-in to avoid long wait at check-in counters - there are no automatic check-in kiosks.,4.0
200,"Bangkok Suvarnabhumi Airport never fails to surprise. Landing at this airport, there was some construction/refurbishment taking place. I guess for the better. So in the meantime, travellers will be guided to their custom clearance points. No problems with language barrier at this airport as many of the staff speak English (or at least they understood English). There's a food court at Level 1 that serves affordable (cheap) local delights. So make sure you head there before your flight, or first stop after a long travel away from home (if you're Thai). It's air-conditioned and seldom packed full, although meal times may see a surge of customers. But that's ok. The restaurants are varied from local food to western hamburgers. Take your pick. It's a bit more to pay than in the town center. But hey, you're at an airport. So expect airport extras. Go for a spa massage if you've go time in your hands. Browse the bookshop. Shop. Thailand is famous for its shopping and so does the airport provides. This is a functional top class airport. Hope you get a chance to use it.",8.0
201,"Bangkok Suvarnabhumi Airport in Bangkok is excellent. If you are travelling with children, you do not have to worry, airport is very family friendly. The check in are has the check in lines for families and passengers who need assistance. As we travel a lot as a family, we always took this opportunity to use this check in line and almost every time, we are done with check in within minutes. If you use international departures, the security line could be the longest time you wait, but they take care of the families. If you use domestic departure, there is almost every time no line, since most of the domestic traffic is now taking care from the other Bangkok's airport. The toilets are clean. At the international departure area there are playgrounds for children. At the domestic departures there is plenty of room for kids to run around and not bother other passengers. We love Bangkok airport and we use it often to travel as a family with small children.",10.0
202,"Big airport, allow plenty of time when going international. I was flying Lao Airlines, and their flights aren't very full. I arrived into the airport via the Skytrain so went up 4 flights to level 4 which is the departure area. Signage was very good. I asked the information counter where Lao Airlines and I was directed to ""R"". All lanes are clearly marked. Check in was quick and smooth, Lao has plenty of staff and there was no one waiting. I then went over to the VAT Refund counter. I did not know you were supposed to have the items with you. Showed them photographs, and finally after some time my papers were stamped. I then proceeded upstairs to go through security. This was a little slower, but typical now at airports. I was told that a tube of sunscreen would not be allowed - it was a little larger than they allow, first time in 7 flights. Oh well, I went downstairs, back to check it it, was told I needed a box and was directed over to the post office in a corner where I could buy a box, back to check in. After that I had to go back through security, this time the line was longer. You then go Downstairs to go through immigration. It took 25 minutes to get through immigration and this was at 8.00 in the morning. All of the staff at the airport that I stopped to ask directions from, were kind and helpful and easy to find. After you go through immigration, you enter the terminal area through duty free shopping. I went straight to VAT Refund where again I had to show my passport (for the 5 time since I arrived at the airport) more scrutinizing, and finally got a refund in Thai Baht! VAT is a total waste of time, won't bother again. They make it difficult to receive. From VAT I went straight to the gate. All in all this took me 1 hour 45 minutes. Lots of walking and waiting! It seems to be fairly organized but allow plenty of time at this airport, and it wasn't even that busy when I got there. They do offer free wifi, but I didn't have time to use it. There are lots of food choices scattered throughout the airport, even after you go through immigration and past duty free, you can find food. There was a water dispensing machine (cold water) right before the gate where you could get bottle water for only 30 Baht. Restaurants charged 55.",8.0
203,"Signage for Norwegian at drop off is incorrect. Airport is too crowded. The lack of self service check in booths is frustrating. With only a carry on bag I still had to queue for 45 minutes to check in. Then, immigration is crowded and slow too. Because of all the queueing I didn't have time to get some water and snacks for the flight at the regular shops. So I was happy to see a kiosk at the far end of the terminal where my boarding gate was. However, the kiosk was unmanned. No staff was in sight. I love Bangkok, and Don Muang too, but Bangkok Suvarnabhumi Airport really needs to expand its capacity and staff.",4.0
204,I arrived from Hanoi and you have to board a bus to get into terminal. We were dropped at Terminal D from where you do not know in which direction you should go and it is under construction. Have been going through this airport again and again but it is still frustrating to me and air conditioning is weak.,4.0
205,"Very organized airport and you can't get lost. Also very clean and the staff are very helpful, wifi is strong and reachable. A lot of lounges and they accept many memberships.",8.0
206,"Endless walks: this is the best way to define this airport. So few conveyor belts that not even worth mentioning. From my Thai domestic flight to my Thai international flight I had to walk well over 1 kilometer (signs mention distance so there is no exageration here) In addition no fast track for business passengers of whatever airline. BKK being one of the busiest airports in the world and tourism being a major industry in Thailand, all this is very shocking.",2.0
207,"I transited through this airport on my flight from Dubai to Christchurch. This meant getting off and back on same flight. On arrival we headed to transit and came across airport staff holding a card with our flight number who directed us to a certain area except when we got to that area we got sent back the other way. Very annoying. Only two queues for security checks so took ages. When I showed boarding pass to staff they couldn't see where I was going and rudely asked ""where you going"" once passed security check and at gate further searching of hand luggage this resource would have been better used at having more security X-ray lines open. Unlike other airports there were no shops at gates to buy anything if you wanted something. Getting wifi was impossible.",3.0
208,"I probably pass through BKK once a month. Immigration used to be a major delay but I've not waited more than 10 or 15 minutes over the past year. Baggage delays have never been a problem. Still plenty of touts cluttering up the Arrivals area and I don't like the 'new' taxi system but again it's not much of a delay. Check-In's seem reasonably efficient depending on the airline, but on international flights I always check in early (typically as soon as the check-in opens). Departure Security and Immigration are much better than before, with minimal delays. Seating in the Departures Area away from the Gates is not good, but one level down from the main concourse is much quieter and a good place to kill a couple of hours. Duty Free Shopping is over priced, and electronics are a waste of time - much better deals to be had in town. Bangkok Suvarnabhumi is a better airport than it was a few years ago, but nowhere near as good as Singapore, Hong Kong or Seoul.",6.0
209,"Almost 10 years on Bangkok airport continues to amaze me as being so middle of the road for Asia. When one compares Hong Kong and Singapore to Bangkok, Suvarnabhumi just comes up short in all areas. Its basically a shopping center for Kings Power outlets with very little comfort space, few toilets and long distances to walk without pedways. There are mostly greasy fast food outlets with few choices of healthy food. To get wifi you have to register at an information booth. Long lineups at immigration of up to 45 minutes make arriving and departing from this airport very disappointing.",5.0
210,"Arrived from Hong Kong on 9th June evening and had a very short time to catch next flight to Chennai. No electronic boards near arrival in terminal as renovation was going on. Walked further down to be directed by Airport personal to wrong side of departure gates. Had to walk back with family almost a kilometre or more just to
make it in time. Security personal did not allow perfume bought at Hong Kong airport and were extremely arrogant in behaviour even though I showed them the receipt, making me lose a couple of hundred US$. Will never take this route even for a flight change.",1.0
211,Queuing time when I got to Bangkok was non-existent (been to BKK twice before) waited maybe 10 minutes to go though to baggage belt. Was happy with the result. On the way back it was the same again waited 10 minutes to go though. Maybe it was a quiet period at the airport. Duty free prices were expensive expect to walk a lot and far.,9.0
212,On arrival longish walk to immigration there is a snake line then you are directed to another line for a passport desk there were many desks but only 4 or 5 open for non Thai. It felt that looking at the arrivals board later that 4 long haul planes arrives almost same time causing some delays but I have had worse waits. It felt that the bags arrived a container at a time so you had a lot of bags appear then a big gap and more appear then a gap with everyone looking at the same bags going round and so on. For departure arrived a bit early for check in already a long line then one person came and started checking people in after 20 mins or so more people drifted in. Security was a breeze to get through passport control however was a repeat in coming in 4 open desks 4 lines pick a line and hope. The duty free shops are very expensive for the gifts I looked at and was glad I got what looked like the same key ring for 70% less in a shopping center. The airport is very modern and clean if they could sort out passport control and the shop prices it could be a top 10 airport.,7.0
213,"Very poor passenger flow. Signs to TG and other airline lounges very poorly located. Signs are placed where passengers are not likely to see them. Staff give misleading directions. One ""helpful"" guy took me across from Concourse C to EFG although I wanted to go to the lounge in Concourse C. Worse still he abandoned me at EFG area. The Royal Thai Silk Spa and the airport trains were great but cannot compensate for poor basics.",1.0
214,Dreadful queues. My wife went for an extra good-bye to our grand-daughters and oh-so-nearly missed the flight. As they live in Bangkok we have no choice about the airport we use otherwise we would avoid it. Not much hint here of the so-called land of smiles.,
215,Immigration is much better than my last visit 3 years ago - a breeze on arrival but 20 minutes on departure with a poor hall design leading to crowding and pushing. As before the worst issue is the heavy use of buses instead of airbridges - 17 of my last 20 flights have used buses despite all being on Thai Air widebodies. This really affects its suitability as a transit or business hub and I prefer to avoid it now. Others aren't avoiding it - the terminals were packed and shop service has gone drastically downhill.,4.0
216,Me and my husband were shocked by the queuing time! Having arrived at the airport 2.5 hours before the flight (Bangkok-Kiev UIA flight PS 272 16/2/15) we caught our plane at the last minute! Only because we neglected all good manners and elbowed through the crowd of angry passengers at the passport control counter. The queues were horrible! First at the check-in then at the customs control and finally at the passport control. At the latter there were hundreds of people in a complete mess in a narrow corridor with only 3 counters open (out of 10+). The problem was that they gathered together all the international flights! We are frequent travelers but we have never seen such a mess before. We stood in a passport control line for an hour. I wonder how many passengers missed their flights that day.,
217,For a time after some of the low cost carriers were moved to Don Mueang airport the queuing times at BKK's Immigration were reduced to reasonable levels. At certain times of the day however they have now become horrendous again. Arriving on a Qatar A380 around lunchtime it took fully 1 hour 40 minutes to get through the Immigration and Customs lines. This is disgraceful. I fully accept that it does not help when two A380s two 777s and two A330s are scheduled to arrive at the West Immigration Hall in the space of less than 30 minutes. That would tax many airports. The real problem is the fact that even in the knowledge that so many passengers arrive at this time not all the desks were manned. Worse the staff who are supposed to help with the snake queuing system only make it worse when they close one or more and usher passengers into other longer queues. This resulted in several near fights. Automatic gates for Thai citizens was supposed to stop this nonsense. It hasn't!,2.0
218,Wheelchair Assistance. The last 18 months this service ahs changed for departure customers you do not get the chance to buy items in duty free anymore you get 30 mins at a Cafe then wheeled to a Gate with Toilets and no place to buy a drink for 2.5 hours before being collected 5 mins before boarding you are treated like luggage. Myself wife and friends have travelled to Thailand twice or three times a year for 20 years and only in the past 3 years needing wheelchair help this is now the last time we get this treatment and you no longer get purchases in duty free (due to staff) we travel to other wheelchair friendly countries.,3.0
219,As a regular user of BKK and other airports around the world BKK compares favourably to those airports. It may not be HKG or SIN but it certainly is better than most of the world's airports. Yes there are sometimes delays at immigration during peak arrival and departure times. Name an airport where that is not the case. I have always waited longer than at BKK when entering Canada the USA and many EU gateways. Security check lines move faster at BKK than those airports as well. When there are delays it is because of passengers who still try to bring forbidden items through or who are disorganized. Yes there can be long walks to and from gates but what do people expect at one of the world's largest airports? There are moving walkways escalators elevators wheelchair assistance and little carts to carry those who cannot walk The key advantage of the airport design is that one is not forced to change terminals. Transfers are a fraction of the time and without the hassles of the airports that have multiple terminals. It is easier to travel through BKK than comparably sized airports elsewhere. Airport restaurants are always expensive but BKK's costs are still far below those of airports in other countries. The lack of easy wifi access is a major deficiency but this is typical of most of SE Asia. There are multiple washrooms that are easily accessible and the washrooms are kept clean much cleaner than in the typical European or US airport. When there are problems with crowds it is usually caused by the tourist package flights which dump large amounts of passengers at one time and don't pay to staff up their baggage services. These package flights also fail to provide more than a few check-in counters causing the long lines for some at check-in. BKK gets the job done and the easy access to cheap high quality VIP bus services that can take a passenger to some of the resort destinations such as Hua Hin (-4 hours away) for 300 baht and elsewhere are a plus. The big problem at the airport has always been and continues to be the taxi /lLimousine service. The limos are over priced and the Taxis often refuse to use their meters. The need to fend off the transport mobsters who hang around the arrivals area continues to be annoying. This aspect of the airport does serious damage to Thailand's tourist sector and image. It needs to stopped.,8.0
220,"This is my sixth journey through Survarnabhumi this year and I have been through every corner of the airport. Like many other reviewers I find it a most annoying inconvenient and expensive experience. The ""Duty Free"" shops are very expensive and have obviously swallowed any duty with their greedy pricing: avoid them and buy elsewhere. The airport can be hot and stuffy in certain areas where aircon is inadequate. Airside food outlets are two to three times more expensive than the city e.g. 9baht soda water was 65baht. Better go to family mart outside immigration area where prices are normal. Also note that many flights require a bus ride across the tarmac because of inadequate terminal facilities. Immigration officers are expressionless. Forget taxis. Spend the extra money and book an airport limousine near the luggage carousel. You pay one fee - no rip offs extra cash for tolls and all that other nonsense you get with the (grossly underpaid) taxi drivers. I see little to no improvement since 2006 and recommend Singapore as a transit point to other Thai cities. Unless you need to go to this airport avoid it.",2.0
221,Ridiculous 1.2 km walk from Domestic-Arrivals gate to the transfer-desks and International-Departures gate no moving-walkways to help the elderly one has a choice of the endless walk past the duty-free shops and fast-food joints or level-3 with it's view of walkways running both ways but which you cannot access! Internet-access always seems to be unobtainable in reality. The early-days shortage of washrooms has now been addressed. The artwork is quite nice.,6.0
222,Hot Illogical Hot Illogical a lot of walking in circles - from the ground floor you go through a maze of escalators (not interconnecting). Somehow you make it to departures! Did I mention it was hot and then I need to make a comment for the long queues a lot of standing and a lot of waiting. It used to be good when you could clear immigration through different sectors but now are herded like cows through a central gate you are letting yourselves down Thailand! I love Thailand but so disappointing to have this last impression.,1.0
223,It has got a little better with some improvements. A spectacular garden which featured the theme of the royal barges was impressive. Shopping looked tempting. Some cafes were not that appealing and some were a bit over crowded. The train connectivity to the city is very good. Within the airport itself there needs to be more lifts between floors.,9.0
224,I've been a regular traveller (10-15 times/year) through Suvarnabhumi since it opened in 2006. It's a large airport and it's busy - always. Rule #1 - check in early. Rule #2 - if you have to wait for check-in baggage don't expect to be in a taxi less than 1.5 hours after landing. If you manage 45 mins you've done pretty well. Check-in can be slow but that's down to the airlines. (I always check-in online). Most of them seem to have enough counters available and international flights will typically be open 3 hours before Departure and occasionally 4 hours - so check in early. Upstairs Security Screening is usually only a few minutes wait I've never waited more than 10 minutes and I can think of many worse airports in this respect. Immigration both in Arrivals and Departures is poor and can be the longest wait of the trip through the airport but if you've allowed enough time it is what it is - chill and bring a book. The Baggage Hall is big enough belts are well sign posted and the longest I've ever waited on a bag was a Domestic Flight from Chiang Mai (about the same length of time as the flight). 20 mins in the baggage hall would be more typical. You very rarely get stopped in Customs and queuing times for taxi's is not bad. If you have to wait around there are plenty lounges Airside and seating in the lower levels both Landside and Airside. The Terminal Hotels are expensive and there are better options locally or in the city. Food is expensive and the choice isn't great but there is a food court Landside which is good value. (Burger King seems the busiest eating place). I rarely bother with Duty Free Shopping in BKK - I can shop better in the city. Distances to and from the gates are lengthy in some cases but they're pretty good at keeping the travelators working. Toilet cleanliness may not be at the standards of the best airports but they are cleaned regularly. Signs are OK and Flight Information Screens are very good. Touts still congregate in Arrivals and I still ignore them. The Airport Rail Link isn't the blast to and from the city which was envisioned but it works adequately. Unfortunately it's pretty overcrowded at peak times because of stops at intermediate stations. BKK is a better airport than it was 5 years ago but the Immigration 'experience' is poor and is a major bottleneck. Security is much better organised than before and the budget airlines moving to Don Mueang has taken some pressure off BKK. Given the space they have and passenger numbers they handle BKK should be a better airport than it is and as a passenger it's not a good airport to be in a hurry to get through. Lots of problems go away given enough time.,5.0
225,Terrible experience all round shame on them to treat people worse than cattle. Horrendous queue's at security and passport control with the latter having only half the desks staffed. It is the same arriving as well as leaving be warned avoid if possible!,
226,My worst airport experience. Took us 1 hr 30 mins to go through security on departure just five stations open and hundreds of people queuing. It's clear those in charge don't care about their customers. Airlines and any business in the tourist industry take note this will affect your business we certainly won't be coming back.,
227,I am creeping into my mid seventies now and I have found the business class flying in most airlines has improved over the past decade but the airports are becoming more and more of a nightmare every year. Taking the cake is this dreadful Suvarnabhumi Airport which stretches over a vast distance and has many areas without the walking machines. The distances are simply too long for many senior travellors and after more than a kilometre you arrive at the long queues at immigration and afterwards have to fight through crowds and up and down escalators to arrive at taxi lines. Hong Kong is only marginally better and in fact why do none of the airports give some attention to passengers who are getting on in years. I really detest the walking in BKK.,4.0
228,This airport is huge and we had to walk about 1100 m to transfer station. Yes it is exact 1100 m from C5 to E2. Before we can get to the transfer desk which is now located on the departure floor we had to pass the security control and without the boarding pass they do not let you in! It is horrible to find something to prove that you want to go to the transfer desk to get the boarding pass! How can someone keep changing the arrangement of the airport at least 10 times over the past 10 years.,3.0
229,Very disappointed. There is a serious lack of seating around gates D1-D8. I am seeing whole families sitting on the floor I also am sitting on the floor. Thailand reliance on tourism will be affected by the small thing its services fail to deliver while the rest of the world gets better at service the leader is failing.,5.0
230,"Departure from and returning to Bangkok from Hong Kong. I did mention that the airport is finally listening as there are some minor changes however compared to other airports in the region it is not a comfortable event leaving or arriving at this airport. Passport control is much better than before however waiting times remain longer than optimal and the overall ""attitude"" of the border officers (male and female) can be described as miserable and lacking tact in many ways. Being 10 years here I never touched the glorified tax free shopping as items are pricier than in the city. It's just not worth it at all. Food venues are pricey however there is a food court with great food on the ground floor before you pass immigration to the restricted air side. Walking distances are very long and I cannot imagine older passengers going all that way to reach passport control. Wifi never really worked so I am wondering whether its just for show. The train to the airport from the city discontinued the red express line for some reason (it had terrible frequencies as well - every 45 minutes so it beats the overall idea of having an express train). The local blue line is alright but used by many locals on the way so gets very packed and full in just a couple of stops. My main anger with this airport is its inability to control taxi drivers. They are wilder every time. Once you are seated and left the cab booth many tourists are faced with immediate requests of a set fare that is double or triple the taxi-meter price. In several occasions people were ""offloaded"" close to the highway as a result. I discernibly see those cab drivers getting to be a problem. If you only transit then I really suggest other airports in the region whether its Kuala Lumpur Singapore or Hong Kong with all offering a much more hassle free travel.",5.0
231,Horrible airport avoid it if you can. Cost cutting has increased the ambient temperature well into the uncomfortable range however you can find refuge in the cooler biz lounge. The customs officials are the most rude and unprofessional airport staff I've ever encountered. Arrived back late at night and airport was a building site.,
232,Very large airport lots of walking thought staff were quite unfriendly we had to get a connecting flight to Phuket transfer lounge was horrible uncomfortable seating and nowhere to grab a coffee. Very cold and unfriendly airport - couldn't wait to leave.,3.0
233,Too big too hot - have to walk for such a long distance of course crossing the 1km duty free area which is a bit too much. Not the best airport I have been if you compare with Singapore or Seoul.,4.0
234,So much walking needed (at least for transit passengers). Toilets all behind shops - pretty unclean compared to other airports. The seemingly modern facilities - lacking quality. Lots of places have only dark lighting. Lots of signs have incomplete information. Map slightly confusing. Not a lot of restaurants and interesting shops. Stingy food servings. At least service personnel were nice enough spoke good English. Waiting gates and the check-in procedures tedious uncomfortable. Free WiFi available required tedious registration. Only available showers are in Lounges - my one (CIP) provided only basic one for 350 Baht. The 2nd time I went to the better one next door which cost 1200 Baht complete with WiFi computers food drinks couches. Hope this place will be improved.,5.0
235,"Flew from Bangkok to Prague to Paris and back with AF. Being in Thailand for 10 years I have to say that the Airport seems to be finally listening and certain changes are visible to make life easier in this large airport. The excruciatingly long walks from gates to passport control still remains and something no one can do anything about. Certain airlines simply park way too far at the end of the concourse. Passport control officers are much faster even if they still lack common courtesy. They are more ""efficient"" nonetheless. The security (X-ray) staff are the ones needing an extensive training in politeness and customer care as they do treat passengers as cattle. I 100% ignore duty free in Bangkok airport since it cannot be called such when prices are higher than in the city.. food too overpriced as well with internet offered but not functional. If having the option to transit then I would strongly suggest KUL HKG and SIN if you have the choice. For the rest of us who simply have to fly from and to Bangkok it is not as bad as it used to be granted that I ""ignore"" most of this port's services simply check in and rush to gate and fly. Land go through passport control and catch a cab rarely anything in between.",6.0
236,It's embarrassing to see just how bad BKK has become. I use BKK at least 2-4 times a month and aim to spend as little time and money in the place as possible. Check-in for TG business class is the only good thing about the place (however the TG lounge is worn out and offers snacks I wouldn't feed the dog) Duty Free is not only more expensive than other major duty free shops in Asia it's more expensive than downtown Bangkok. The toilets are disgusting even the new ones. The F&B outlets are all very low quality yet charge high prices. The car park doesn't accept credit cards - it's cash only and you don't even get a receipt. And if you're unfortunate enough to use the public taxi's beware the same old scams are still in force (in August 2014).,
237,"Arrived and departed BKK in July and had an overall good experience at the airport. Have been here several times over the past 5 years and have noted significant improvement. The grey ""industrial"" appearance is not attractive and is a poor welcome to Thailand. However murals are nice more and better toilets and the shopping area is much better although with outrageous prices. Long long walks from gates to terminal with the ""people movers"" having an annoying voice at the end of each segment. Baggage and check-in/check-out were good and efficient. Passport control is still the worst - surly unfriendly robotic staff with no sense of humanity - welcome to the ""Land of Smiles""! Security was a minor frustration they confiscated a small bottle of Johnson's Baby lotion. All in all a reasonably good airport but not on par with other airports in Asia certainly not ""world class"" standard.",7.0
238,Arrived in Bangkok on 25th May and passed through as a transit passenger on 8th June. Very large airport - lots of long walks even with the people movers. Arrival experience very good with luggage arriving almost as soon as we were at the baggage belts. Transit on 8th June was more problematic. We were given a sticker to wear when checking in at Koh Smui and at Bangkok were to follow signs showing the same symbol as our sticker. Only problem was that some of the signage is far from clear several staff who we asked were unsure one even directing us to the right gate but to where arrivals were processed when we eventually found the right route 300 people were kept locked out of the gate and had to stand or sit on the floor in a corridor. When the gate opened there were only two staff (with 4 watching) checking boarding passes (which were checked again prior to boarding).,7.0
239,Can skip the free airport wifi which is unstable and most of the time poor wifi signals. Recommend to go to any of the restaurants or cafe in the airport if you need to access to Internet.,5.0
240,I've been travelling through Bangkok maybe a dozen times a year since the airport opened and there's definitely improvements. There's not much seating in Departures so it's best to arrive around the time your check-in opens (typically 3 hours with International Flights). I always check-in online for shorter queuing times. The upstairs security screening is reasonably efficient as is Immigration with somebody usually managing the queue system. Check-in early and kill time airside rather than checking in late and having to rush. I don't bother with Duty Free in BKK - it's expensive as are all the airside restaurants. There's not much seating in the main concourse but there are quiet areas 1 level down and obviously out towards the gates. Arrivals usually commences with a log walk from a remote gate but plenty travellators to help you on your way and highly variable queuing times for Immigration 20 minutes would be typical most times of they day but an hour not unusual at busy times. The baggage is pretty efficient in BKK and it's unusual to have to wait more than a few minutes for luggage. Plenty of taxi touts in Arrivals but just follow the signs downstairs for Public Taxi or Airport Rail Link. Also the lower levels are quieter if you have to spend a few hours between flights. There's also a food court with better Thai food than the airport restaurants. Now they have Security Screening out of the way upstairs in Departures the whole flow of the airport has improved. With enough Immigration Desks open fewer bottlenecks and some carriers moving to Don Mueang BKK is a better airport than it was a few years ago.,7.0
241,Excellent clean and efficient. Immigration can be a bit slow at times due to the volume of people (make sure you complete your immigration card on the aeroplane). The walk from the plane to immigration can be over 1 km but travellators take care of 50% of this. Check in faster with Thai than Emirates. Head down to level one at the far end there is a small food court where for 100Baht you get a decent meal or head upstairs and pay premium. Once through emigration the drinks prices are inflated example 200 ml juice at 7/11 is usually 18 THB in Bangkok you pay 50 THB for same product here. Wifi free via a code ( collect on LHS after emigration ) but poor connection. Finally decent viewing facility up stairs on level 7 if you like watching planes. A good airport!,9.0
242,Very nice design but that's it very long walk to immigration long queue and only a few immigration counters open for a few hundred passengers spent over 1 hour in the queue. Immigration staff very unfriendly you don't feel welcome in Thailand. Airport staff don't speak English illegal taxi drivers always harass you to offer a ride. Duty free is fine but belong to the same company so prices are higher for many things than in town. think twice before purchasing. Smoking rooms are tiny.,2.0
243,"I can't understand the number of rather negative reviews of Suvarnabhumi. Remembering the purpose of airports for my money I think the airport functions well as a means to transport masses of people. I travel through the airport on a regular basis and for the most part - find it clean  efficient and comfortable. Signage is clear and informative. Security and Immigration is efficient and staff friendly enough - some even taking the time to smile and have a little joke with you. There are a lot worse airports out there - in supposedly ""developed"" countries.",8.0
244,"Took the ""airlink"" downtown to Makesan terminal: a waste of time as I then switched to a taxi which just got stuck in traffic. If you use this service make sure you have minimal luggage and transfer at Phyathai station to the over ground Shytrain as long as your final destination is near a station! Otherwise just take a taxi all the way from the airport this airlink makes very little sense.",3.0
245,Horrible staff at the airport. Almost all of them very unhelpful and rude to passengers. Never again with Thai Airways or via Bangkok.,
246,Very unfriendly and unhelpful staff. Boring airport. We waited standing for almost an hour for the transfer desk for an officer who arrived very late and was quite slow with processing.,1.0
247,Flew into Bangkok from Tokyo and was very impressed by the airport. Very modern and very nice inside. It's enormous. Nicely decorated. Had no troubles getting through customs getting bags was easy. No problems at all.,9.0
